CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Marie-pier Morin,"Program Officer, CanExport",2017-05-03,2017-05-03,1,Marie-Pier Morin
Marie-pier Nassif,Director,2018-02-28,2023-11-08,4,Marie-Pier Nassif
Marie-pierre Lefebvre,Manager,2023-08-29,2023-10-19,2,Marie-Pierre Lefebvre
Marie-pierre Richard,Director of Communications,2020-09-25,2020-09-25,1,Marie-Pierre Richard
Marie-psacale Des Rosiers,"Special Assistant, Quebec",2016-11-08,2016-11-08,1,Marie-Psacale Des Rosiers
Marie-rose Brown,Director of Policy,2024-02-27,2024-02-27,1,Marie-Rose Brown
Marie-soleil Berthold,Parliamentary Secretary,2019-05-08,2019-05-21,5,Marie-Soleil Berthold
Marie-therese Helal,"Senior Advisor, External Relations",2019-01-14,2019-01-14,1,Marie-Thérèse Hélal
Mariejosee Therrien,Manager,2024-03-11,2024-03-11,1,Mariejosee Therrien
Marieke O'neil,Senior Policy Analyst,2023-07-13,2023-07-13,1,Marieke O'Neil
Marielle Nobert,Science Advisor,2009-05-05,2009-05-13,2,Marielle Nobert
Mariette Larochelle,Regional Director,2012-10-23,2017-08-31,3,"Mariette Larochelle, Mariette larochelle, mariette Larochelle"
Mariette Maillet,Deputy Director,2024-10-08,2025-03-06,2,"Mariette  Maillet, Mariette  Maillete"
Mariia Rudenko,Parliamentary Assistant,2024-12-05,2024-12-05,1,Mariia Rudenko
Marija Cuvalo,"Acting Director, Corporate and Program Services Division",2023-02-01,2023-02-01,1,Marija Cuvalo
Marijo Dumont-labrie,Program Consultant,2024-10-01,2024-10-01,1,Marijo Dumont-Labrie
Marika Nadeau,Director General,2020-10-15,2025-02-05,13,"Marika  Nadeau, Marika Nadeau, marika nadeau"
Marilea Pirie,Director General,2013-07-26,2013-07-26,1,Marilea Pirie
Marilena Bassi,Director General,2016-12-14,2024-12-13,11,Marilena Bassi
Marilene Gill,Member of Parliament,2016-03-24,2025-02-12,68,"Mariene Gill, Marilene Gill, Mariliene  Gill , Marilème Gill, Marilène Gil, Marilène Gill, Marylène Gill"
Marilissa Gosselin,Policy Analyst,2009-02-12,2009-04-14,2,Marilissa Gosselin
Marilla Mccargar,Senior Policy Advisor,2017-08-08,2022-03-15,61,"Marilla McCargar, Marilla McCarger, Marilla Mccargar"
Marilou Denis,Assistant Director,2016-11-15,2019-04-08,3,Marilou Denis
Marilou Desrochers,Specialist,2019-03-20,2019-03-20,1,Marilou Desrochers
Marilou Mcphedran,Senator,2017-02-06,2025-06-11,95,"Marilou McPhedran, Marilou mcphendran, The Honourable Marilou McPhedran, The Honourable Mary-Lou McPhedran"
Marilyn Denton,Head of Office and Trade Commissioner,2011-10-06,2014-02-03,2,Marilyn Denton
Marilyn Desrosiers,Director,2017-02-02,2023-03-17,6,Marilyn Desrosiers
Marilyn Gladu,Member of Parliament,2016-01-21,2025-06-11,405,"MARILYN GLADU, Marilyn  Gladu, Marilyn Glad, Marilyn Gladhu, Marilyn Gladu, Marilyn Gladu MP, Marilyn Glady, Marylin Gladu"
Marilyn Kapitany,Assistant Deputy Minister,2008-08-06,2011-11-10,10,"Marilyn Kapitani, Marilyn Kapitany"
Marilyn Leblanc,"Manager, Secretariat",2014-02-28,2022-10-14,2,Marilyn Leblanc
Marilyn Mcivor,"Project Coordinator, National Health and Fitness Day",2013-05-06,2018-10-25,5,Marilyn McIvor
Marilyn Taylor,"Vice President, Grants and Fellowships",2008-11-28,2008-11-28,1,Marilyn Taylor
Marilyne Gagne,Parliamentary Assistant,2011-11-15,2011-11-15,1,Marilyne Gagné
Marilyne Girouard,Policy Analyst,2022-03-11,2024-07-16,11,"Marilyne  Girouard, Marilyne Girouard"
Marilyse Gosselin,"Advisor, Parliamentary Affairs",2022-09-14,2023-10-04,5,"Marilyse  Gosselin, Marilyse Gosselin, Marylise Gosselin"
Marina Makris,Policy Advisor,2024-04-11,2024-04-11,1,Marina  Makris
Marina Sloutsky,Affordable Housing Outreach Representative,2020-10-15,2020-10-15,1,Marina Sloutsky
Mario Baril,"Chief of Staff, OCHRO",2010-11-25,2010-11-25,1,Mario Baril
Mario Beaulieu,Member of Parliament,2016-10-31,2024-12-10,67,"MARIO BEAULIEU, Mario Beaulieu"
Mario Bergeron,Chief Mechanical and Maintenance Officer,2018-10-24,2018-10-24,1,Mario Bergeron
Mario Boily,"Executive Director, Aviation Security Program Development",2017-12-07,2025-03-28,63,"Mario  Boily, Mario Boily, Mario Boily "
Mario Bouchard,General Counsel,2013-05-16,2013-05-16,1,Mario Bouchard
Mario Brillant,Director,2021-06-18,2024-04-25,7,"Mario Brillant, Mario Brillant , Mario Brilliant"
Mario Cadieux,Constituency Assistant,2022-02-08,2022-02-08,1,Mario Cadieux
Mario Dagher,Senior Program Engineer,2023-03-08,2023-03-08,1,Mario Dagher
Mario Demers,"Chief, Importation and Audit Inspection",2014-10-16,2015-12-04,20,"Mario Demers, mario Demers"
Mario Dicaire,Senior Manager,2021-12-14,2021-12-14,1,Mario Dicaire
Mario Gariepy,Assistant Director,2011-10-14,2014-10-28,2,Mario Gariépy
Mario Girard,President and Chief Executive Officer,2020-02-18,2020-02-18,1,Mario Girard
Mario Laframboise,Member of Parliament,2010-10-26,2011-03-09,10,Mario Laframboise
Mario Lamarca,"Director, Research Grants",2010-04-22,2010-04-22,1,Mario Lamarca
Mario Lapointe,Executive Director,2022-07-27,2025-01-14,7,"Mario LaPointe, Mario Lapointe"
Mario Lavoie,Director of Operations,2014-06-11,2020-01-08,13,"MARIO LAVOIE, Mario Lavoie"
Mario Miniaci,"Ministerial Assistant, Health",2014-06-19,2014-06-19,1,Mario Miniaci
Mario Pelletier,Commissioner,2015-12-08,2024-12-04,53,"Mario  Pelletier, Mario Pelletier, Mario Pellettier"
Mario Pinto,President,2014-11-25,2018-08-09,51,"Mario Pinto, mario pinto"
Mario Rondeau,Manager,2010-11-25,2010-11-25,1,Mario Rondeau
Mario Silva,Member of Parliament,2010-03-09,2011-02-11,8,Mario Silva
Mario Simard,Member of Parliament,2020-03-09,2025-03-04,127,"Mario  Simard, Mario  Simard , Mario Simard"
Mario St. Amour,Senior Manager,2023-05-03,2023-05-03,1,Mario St. Amour
Mario Ste-marie,"Executive Director, Canadian Trade Office in Taipei",2010-03-28,2016-04-27,2,Mario Ste-Marie
Mario Vella,Ombudsman for Businesses,2018-03-20,2020-03-04,2,Mario Vella
Mario Vendittoli,Director,2024-10-02,2024-10-02,1,Mario Vendittoli
Marion Jarvis Campbell,Assistant Deputy Minister,2014-11-10,2014-11-10,1,Marion Jarvis Campbell
Marion Lajoie,"Director General, Business Solutions and Information Management",2022-06-20,2022-06-20,1,Marion  Lajoie
Marion Lavoie,"Political Advisor, Minister of Infrastructure, Communities and Government Affairs",2014-06-25,2014-06-25,1,Marion Lavoie
Marion Law,Director General,2012-02-09,2017-05-16,19,Marion Law
Marion Pilon Cousineau,Special Assistant to the Parliamentary Secretary,2017-02-08,2017-02-17,4,Marion Pilon Cousineau
Marion Pilon- Cousineau,Assistant to Member of Parliament,2014-10-02,2014-10-02,1,Marion Pilon- Cousineau
Marion Robinson,Policy Advisor,2022-07-22,2024-11-27,3,Marion Robinson
Marion Vagneur,Legislative Assistant,2019-05-02,2019-05-02,1,Marion Vagneur
Marion Vitrac,Program Officer,2013-01-09,2013-01-09,1,Marion Vitrac
Marisa Breeze,Intern,2014-06-10,2014-07-25,3,Marisa Breeze
Marisa Creatore,Assistant Scientific Director,2024-03-27,2024-07-09,5,Marisa Creatore
Marisa Meaker-williamson,Policy Advisor,2022-05-17,2023-08-11,4,"Marisa Meaker-Williamson, marisa Meaker-Williamson"
Marisa Monnin,Policy Advisor,2012-11-27,2013-07-09,10,"Marisa Monnin, Marissa Monnin"
Marisha Tardif,Policy Analyst,2021-12-17,2021-12-17,1,Marisha Tardif
Marisol Eggleton,Manager,2023-08-01,2023-08-01,1,Marisol Eggleton
Marissa Gallan,Analyst,2024-04-09,2024-12-09,4,Marissa Gallan
Marissa Steiner,Scheduling Assistant,2009-02-04,2009-06-01,7,"MARISSA STEINER, Marissa Steiner"
Marit Heideman,Senior Advisor,2024-05-08,2024-06-14,2,Marit Heideman
Marit Stiles,Staffer,2024-04-16,2024-04-16,1,Marit Stiles
Marita Killen,Policy Advisor,2017-02-28,2017-10-11,2,Marita Killen
Marius Ivan,Manager,2023-01-05,2023-01-05,1,Marius Ivan
Marjan Hatai,"Special Assistant, Regional Affairs, Pacific",2017-03-09,2019-08-01,2,Marjan Hatai
Marjie Brown,Advisor,2022-03-21,2022-03-21,1,Marjie Brown
Marjolaine Boutin,Member of Parliament,2016-06-07,2016-06-07,1,Marjolaine Boutin
Marjolaine Boutin-sweet,Member of Parliament,2011-09-14,2019-04-09,79,"Marjolaine Boutin Sweet, Marjolaine Boutin-Sweet, Marjolaine Boutin-Sweet, M.P., Marjolaine boutin-sweet, Marjolene Boutin-Sweet"
Marjolaine Pronovost,Constituency Assistant,2020-01-21,2023-10-23,2,Marjolaine Pronovost
Marjolaine Provost,Director of Communications,2019-05-08,2022-09-16,14,Marjolaine Provost
Marjolaine Rocheleau,Chief of Staff to Assistant Deputy Minister,2021-05-21,2021-05-21,1,Marjolaine Rocheleau
Marjolaine Thompson,"Manager, CHW Secretariat",2018-05-02,2018-05-02,1,Marjolaine Thompson
Marjolene Alie,Manager,2022-02-25,2022-02-25,1,Marjolène Alie
Marjorey Loveys,Director of Policy,2017-08-31,2017-08-31,1,Marjorey Loveys
Marjorie Cote,Assistant to Member of Parliament,2022-03-14,2022-03-14,1,Marjorie Côté
Marjory Loveys,Advisor,2017-08-31,2024-07-04,372,"Majory Loveys, Margory  Loveys, Marjorie Loveys, Marjorie Lovies, Marjory  Loveys, Marjory  Loveys , Marjory Loveys, Marjory Loveys , Marjory Lovies"
Marjorie Marcil,Senior Policy Analyst,2020-05-06,2022-11-04,15,Marjorie Marcil
Marjorie Michael,"Director, Parliamentary Relations",2019-03-27,2019-03-27,1,Marjorie Michael
Marjorie Michel,Chief of Staff,2016-12-09,2025-06-01,60,Marjorie Michel
Marjorie Michels,Director of Parliamentary Operations,2019-05-16,2019-05-16,1,Marjorie Michels
Marjorie Shepherd,Director,2020-01-30,2020-01-30,1,Marjorie Shepherd
Marjory Lebreton,Senator,2014-10-01,2020-02-19,4,"Honourable Senator Marjory LeBreton, Marjory LeBreton, The Honourable Senator Marjory LeBreton, P.C."
Marjory Loverys,Minister's Office,2019-08-13,2019-08-13,1,Marjory Loverys
Mark A. Schaan,Director General,2012-07-05,2019-05-07,3,"Mark A. Schaan, Mark A. Schaan, D.Phil"
Mark Adler,Member of Parliament,2010-08-02,2015-07-22,199,"Mark Adler, Mark Alder, Mr. Mark Adler, M.P."
Mark Allice,Industrial Technology Advisor,2020-02-25,2020-04-06,3,Mark Allice
Mark Armstrong,Deputy Chief Information Officer,2020-04-21,2020-04-21,1,Mark Armstrong
Mark Baker,Senior Economist,2024-01-29,2024-01-29,1,Mark Baker
Mark Beale,Assistant Deputy Minister,2017-03-14,2017-03-14,1,Mark Beale
Mark Boos,Personal Assistant to the Minister,2013-07-17,2015-07-08,5,Mark Boos
Mark Bowlby,Principal Advisor,2012-10-25,2024-11-22,15,"Mark  Bowlby, Mark Bowby, Mark Bowlby"
Mark Boyland,Director,2020-04-08,2025-03-04,32,"Mark  Boyland, Mark  Boyland , Mark Boyland"
Mark Brohm,"Project Manager, Sustainable Urban Pest Management",2010-01-13,2010-01-13,1,Mark Brohm
Mark Burbidge,Senior Advisor,2016-01-21,2016-01-21,1,Mark Burbidge
Mark Burger,"Deputy Director, Investor Services",2022-06-01,2022-06-01,1,Mark  Burger
Mark Burgham,Director,2015-03-05,2016-09-27,3,Mark Burgham
Mark Burton,"Director, Parliamentary Affairs",2016-01-12,2016-01-12,1,Mark Burton
Mark Caladero,Regional Advisor,2022-12-14,2022-12-14,1,Mark  Caladero
Mark Caldarero,Policy Advisor,2022-03-30,2022-03-30,1,Mark Caldarero
Mark Calderano,Special Assistant,2017-07-27,2017-07-27,1,Mark Calderano
Mark Calderaro,Regional Advisor,2017-03-23,2023-05-12,21,"Mark  Calderaro, Mark Calderaro, Mark Calderaro "
Mark Cameron,Senior Policy Advisor,2008-07-03,2009-09-15,129,Mark Cameron
Mark Carney,Governor,2008-09-05,2025-06-01,73,"MArk Carney, Mark  Carney, Mark Carney, Mark Carney "
Mark Cauchi,Director General,2012-12-17,2025-03-05,176,"MARK CAUCHI, Mark  Cauchi, Mark Cauchi"
Mark Chamie,Vice President,2025-04-08,2025-04-08,1,Mark Chamie
Mark Choi,Policy Advisor,2018-01-31,2025-01-30,57,Mark Choi
Mark Dallaire,Director General,2012-09-26,2012-09-26,1,Mark Dallaire
Mark Davidson,"Director General, International and Intergovernmental Relations",2012-04-30,2015-04-15,2,Mark Davidson
Mark Davis,Policy Advisor,2019-02-07,2020-04-27,2,Mark Davis
Mark De Guzman,"Director, Market Analysis and Operations",2020-06-03,2020-06-03,1,Mark de Guzman
Mark Dewer,Policy Analyst,2025-05-15,2025-05-15,1,Mark Dewer
Mark Dooner,"Director, Payments Policy and Analysis",2022-09-15,2022-09-15,2,Mark Dooner
Mark Doyle,Sector Advisor,2014-05-13,2014-05-13,1,Mark Doyle
Mark Drouin,Deputy Director,2013-02-26,2020-02-14,2,Mark Drouin
Mark Dugan,Minister Exempt Staff,2022-02-17,2022-02-17,1,Mark Dugan
Mark Duggan,Director of Issues Management,2021-07-20,2024-05-29,36,"Mark  Duggan, Mark Duggan, Mark Duggan "
Mark Dunlop,Analyst,2023-06-19,2023-06-19,1,Mark Dunlop 
Mark E. White,"Assistant Superintendent, Regulation Sector",2010-11-09,2010-11-09,1,Mark E. White
Mark Edwards,Senior Policy Analyst,2020-04-21,2020-04-21,1,Mark Edwards
Mark Emes,Policy Advisor,2023-06-06,2025-05-28,116,"Mark  Emes, Mark Eames, Mark Emes, Mark Emmes, Mark Emms"
Mark Esme,Indigenous Advisor,2024-11-05,2024-11-05,1,Mark  Esme
Mark Eyeking,"Vice Chair, Agriculture Committee",2009-03-31,2009-03-31,1,Mark Eyeking
Mark Eyking,Member of Parliament,2009-04-02,2019-06-18,336,"Hon Mark Eyking, Hon. Mark Eyking, MARK EYKING, Mark Ekying, Mark Eyking, Mark Eykinig, Mark Eykins, The Hon. Mark Eyking, The Honourable Mark Eyking, The Honourable Mark Eyking, M.P., The Honourable Mark Eyking, P.C., M.P., mark Eyking, mark eyking"
Mark Ferdinand,Director General,2016-01-21,2016-07-13,2,Mark Ferdinand
Mark Fisher,President,2025-06-10,2025-06-11,2,"Mark  Fisher, Mark Fisher"
Mark Fletcher,"Ambassador, Canada to Korea",2022-04-07,2022-04-07,1,Mark Fletcher
Mark Fluhrer,Chief of Staff,2022-04-05,2022-04-05,1,Mark Fluhrer
Mark Forhan,Senior Policy Officer,2018-04-18,2018-08-16,2,Mark Forhan
Mark Gawn,"Director, Inclusive Growth and Governance",2011-11-22,2018-09-06,2,Mark Gawn
Mark Gerretsen,Member of Parliament,2016-01-08,2025-02-11,119,"Marc Gerretsen, Mark   Gerretsen , Mark Garretson, Mark Gerresten, Mark Gerretsen, Mark Gerrettsen"
Mark Glausen,"Director, Operations - Border Implementation Team",2016-03-10,2016-03-10,1,Mark Glausen
Mark Glauser,Director General,2017-01-20,2023-12-14,5,Mark Glauser
Mark Glendenning,Issues Manager,2014-01-16,2014-01-16,1,Mark Glendenning
Mark Goulden,"Deputy Commander, 1 Canadian Air Division",2023-04-13,2023-04-13,1,Mark Goulden
Mark Gray,Deputy Director,2012-04-10,2023-06-13,3,Mark Gray
Mark Gurstein,Senior Policy Advisor,2016-08-05,2016-08-05,1,mark gurstein
Mark Gwozdecky,"Assistant Deputy Minister, International Security",2012-08-11,2019-05-14,17,"MARK GWOZDECKY, Mark Gwozdecky"
Mark Haney,"Acting Director General, Policy and Priorities",2009-08-18,2009-09-01,2,Mark Haney
Mark Hardisty,Special Advisor to the Governor,2020-02-24,2022-01-13,4,Mark Hardisty
Mark Havorka,Executive Director,2024-05-30,2024-05-30,1,Mark Havorka
Mark Hayward,Manager,2023-10-23,2023-10-23,1,Mark Hayward
Mark Hazelden,Policy Advisor,2010-06-21,2010-06-21,1,Mark Hazelden
Mark Heiden,Administrative Executive Officer,2024-02-13,2024-02-13,1,Mark Heiden
Mark Hennessey,Manager,2020-11-12,2021-02-16,3,"Mark Hennesey, Mark Hennessey"
Mark Henry,Senior Research Analyst,2019-09-10,2019-09-10,1,Mark Henry
Mark Hewitt,Research Scientist,2020-10-20,2020-10-20,1,Mark Hewitt
Mark Holland,"Minister, Health",2010-09-27,2025-03-03,260,"Hon. Mark Holland, Marc Holland, Mark  Holland, Mark HOLLAND, Mark Holland"
Mark Hopkins,Director General,2011-03-22,2021-05-31,33,Mark Hopkins
Mark Hopkins Hopkins,Director General,2017-06-20,2017-06-20,1,Mark Hopkins Hopkins
Mark Hovorka,"Director, Priority Places and Sectors",2019-05-08,2023-10-16,5,Mark Hovorka
Mark Janson,Staffer,2011-12-07,2012-06-05,7,Mark Janson
Mark Johnson,Policy Advisor,2013-01-07,2024-12-17,49,"MARK JOHNSON, Mark Johnson"
Mark Kachuck,Special Assistant,2021-02-11,2024-06-04,27,"Mark  Kachuk, Mark Kachuck, Mark Kachuk, Mark Katchuck"
Mark Kauchi,Director General,2024-12-17,2024-12-17,1,Mark Kauchi
Mark Kennedy,"Communications Advisor, Parliamentary Affairs and Democratic Reform",2016-10-13,2016-10-13,1,Mark Kennedy
Mark King,Legislative Assistant,2010-10-05,2010-10-05,1,mark king
Mark Kirby,Senior Advisor,2022-02-08,2022-02-08,1,Mark Kirby
Mark Knudsen,"Policy Advisor, Pacific",2018-01-12,2023-02-14,28,"Mark Knudesen, Mark Knudsen"
Mark Kozdras,Program Manager,2011-06-10,2012-02-07,2,Mark Kozdras
Mark Kozlowski,Manager,2018-11-21,2018-11-21,1,Mark Kozlowski
Mark Kristmanson,Chief Executive Officer,2014-02-25,2019-01-17,9,"Dr. Mark Kristmanson, Mark Kristmanson"
Mark Lambswood,Regional Advisor,2024-05-14,2024-05-14,1,Mark  Lambswood
Mark Lamswood,Policy Advisor,2022-04-28,2023-06-06,21,"Mark  Lamswood, Mark Lamswood"
Mark Langdon,"Supervisor, Uranium Mines and Mills",2015-07-28,2015-07-28,1,Mark Langdon
Mark Laurence,Acting Program Manager,2015-05-20,2015-05-20,1,Mark Laurence
Mark Lehman,Executive Director,2015-09-16,2021-03-01,17,Mark Lehman
Mark Lenton,Assistant Regional Manager,2024-12-10,2024-12-10,1,Mark Lenton
Mark Little,"Officer, Labour Affairs",2020-09-04,2020-09-04,1,Mark Little
Mark Livingston,Regional Vice President,2016-02-25,2021-06-22,47,Mark Livingston
Mark Livingstone,"Special Assistant, Atlantic Regional Desk",2016-02-02,2016-11-03,12,Mark Livingstone
Mark Lucas,Legislative Assistant,2011-11-30,2013-11-27,5,Mark Lucas
Mark Lusignan,Director General,2011-02-28,2016-09-28,12,"Marc Lusignan, Mark Lusigan, Mark Lusignan"
Mark Lusignant,"Director, Grants, Contributions and Contracts Management",2011-04-13,2011-04-13,1,Mark Lusignant
Mark Mackeigan,Member,2012-05-16,2012-09-20,2,"Mark MacKeigan, Mark Mackeigan"
Mark Mark Mcdowell,Ambassador to the Republic of the Union of Myanmar,2015-03-17,2015-03-17,1,Mark Mark McDowell
Mark Matz,Director General,2016-12-14,2024-11-21,17,"Mark  Matz, Mark Matz"
Mark Maxson,Director,2019-04-11,2022-02-22,4,Mark Maxson
Mark Mccombs,Legal Services,2015-07-03,2015-07-03,1,Mark McCombs
Mark Mcdowell,Ambassador to the Republic of the Union of Myanmar,2014-03-14,2016-03-23,38,Mark McDowell
Mark Mcmaster,Research Scientist,2020-08-12,2020-12-16,5,Mark McMaster
Mark Morin,Member of Parliament,2011-11-24,2011-11-24,1,Mark Morin
Mark Mostovac,"Acting Director, Southeast Asia and Oceania",2024-12-06,2024-12-06,1,Mark Mostovac
Mark Murray,Deputy Governor,2010-04-06,2010-04-06,1,Mark Murray
Mark Mylvaganam,First Secretary,2024-05-13,2024-05-13,1,Mark Mylvaganam
Mark Nafekh,Director General,2020-08-19,2024-04-10,29,Mark Nafekh
Mark Newcombe,"Policy Advisor, International Trade",2013-04-23,2016-04-27,5,Mark Newcombe
Mark Norman,"Commander, Royal Canadian Navy",2013-03-20,2016-04-07,12,Mark Norman
Mark O'halloran,Special Assistant,2016-11-17,2020-03-03,63,"Mark O'Halloran, Mark O’Halloran"
Mark O'neil,Chief Executive Officer,2012-03-22,2015-12-17,3,Mark O'Neil
Mark O'neill,President,2012-10-01,2015-03-05,5,Mark O'Neill
Mark Palmer,Clerk,2020-11-03,2020-11-03,1,Mark Palmer
Mark Pearson,Director General,2013-04-08,2016-02-04,15,Mark Pearson
Mark Penny,Director General,2024-09-19,2024-09-19,1,Mark Penny
Mark Perry,Systems Analyst | Linux/Unix Administrator | LAN Programmer,2017-03-29,2017-03-29,1,Mark Perry
Mark Potter,Director General,2012-02-06,2019-02-21,5,"Mark Potter, Mark Totter"
Mark Power,"Vice President, Performance and Results",2019-10-03,2019-10-03,1,Mark Power
Mark Quinclan,"Vice President, Operations",2020-04-01,2020-04-01,1,Mark Quinclan
Mark Quinlan,Assistant Deputy Minister,2018-10-09,2025-05-06,7,"Mark  Quinlan, Mark Quinlan"
Mark Radley,"Associate Director, Consumer Affairs",2020-06-29,2025-05-15,22,"Mark  Radley , Mark Radley"
Mark Raizenne,Director General,2012-02-27,2012-02-27,1,Mark Raizenne
Mark Richardson,Deputy Head of Mission,2021-12-02,2025-01-08,7,"Mark  Richardson, Mark Richardson"
Mark Richer,Director General,2017-05-29,2017-05-29,1,Mark Richer
Mark Riley,"Program Manager, Arctic",2015-03-16,2015-03-16,1,Mark Riley
Mark Roe,Manager,2022-09-21,2022-09-21,1,Mark Roe
Mark Rowe,Legislative Assistant,2011-03-03,2011-03-03,1,Mark Rowe
Mark Roy,Director of Communications,2015-12-18,2015-12-18,1,Mark Roy
Mark Rutley,DSR 9-2,2021-08-24,2021-08-24,1,Mark Rutley
Mark Sakamoto,Employee,2009-03-31,2009-05-27,2,Mark Sakamoto
Mark Samadhin,Director,2018-06-29,2018-06-29,1,Mark Samadhin
Mark Schaan,Senior Assistant Deputy Minister,2012-03-27,2025-05-29,562,"Mark  Schaan, Mark  Schaan , Mark Schaan, Mark Schaan , Mark Shaan, Mr. Mark Schaan"
Mark Schann,"Deputy Secretary to the Cabinet, Artificial Intelligence",2016-12-15,2024-09-27,4,"Mark  Schann, Mark Schann"
Mark Schauerte,"Chief, Motor Carriers",2018-06-22,2025-05-08,14,Mark Schauerte
Mark Scheen,"Director General, Framework Policy",2016-02-24,2016-02-24,1,Mark Scheen
Mark Schindel,Senior Advisor,2018-04-24,2018-04-24,1,Mark Schindel
Mark Schuessler,Team Lead,2020-10-13,2022-06-29,2,Mark Schuessler
Mark Senft,"Director, Parliamentary Affairs",2011-10-28,2011-10-28,1,Mark Senft
Mark Senn,"Director, Cleantech Team",2017-06-12,2018-01-17,5,Mark Senn
Mark Shumelda,Senior Policy Analyst,2023-06-16,2023-09-26,3,Mark Shumelda
Mark Stokes,"Executive Director, Communications",2021-11-08,2022-09-22,2,Mark Stokes
Mark Strahl,Member of Parliament,2011-10-26,2025-03-20,419,"MARK STRAHL, Marc Strahl, Mark  Strahl , Mark Stahl, Mark Strahl, Mark Strahl , Mr. Mark Strahl, Mr. Mark Strahl, M.P., mark strahl"
Mark Sylvert,Analyst,2009-11-24,2009-11-30,2,Mark Sylvert
Mark Szeto,Policy Analyst,2025-05-07,2025-05-27,4,Mark Szeto
Mark Timmerman,Senior Policy Advisor,2025-02-19,2025-02-19,1,Mark Timmerman
Mark Turchyn,Industrial Technology Advisor,2023-06-07,2023-06-07,1,Mark Turchyn
Mark Wall,Director of Communications and Parliamentary Affairs,2012-10-23,2013-12-03,4,Mark Wall
Mark Walsh,"Director, Real Property and Financial Institutions",2017-06-06,2020-07-06,12,Mark Walsh
Mark Warawa,Member of Parliament,2009-09-30,2019-03-20,190,"MARK WARAWA, Mark Marawa, Mark Warara, Mark Warawa, Mark Warawaw, Mark Warwara, Mark Wawara, Mark ` Warawa, Mr. Mark Warawa, mark warawa"
Mark Warawa Warawa,Parliamentary Secretary,2008-11-27,2008-11-27,1,Mark Warawa Warawa
Mark Watson,Chief Executive Officer | Director General,2015-05-08,2015-05-08,1,Mark Watson
Mark Wayne Easter,Member of Parliament,2015-06-11,2015-06-11,1,MARK WAYNE EASTER
Mark Wells,Senator,2013-03-20,2013-03-20,1,Mark Wells
Mark West,Lieutenant Colonel,2016-10-20,2016-10-20,1,Mark West
Mark Whelan,"Senior Regional Advisor, Atlantic",2021-05-17,2024-06-18,29,"Mark  Whelan, Mark Whelan"
Mark White,Assistant Superintendent,2009-11-16,2011-05-13,9,Mark White
Mark Whittingham,Chief Executive Officer,2009-05-26,2009-05-26,1,Mark Whittingham
Mark Wigmore,Director,2016-03-08,2016-03-08,1,Mark Wigmore
Mark Williamson,Chief of Staff,2018-11-02,2020-02-20,3,Mark Williamson
Mark Wilson,Manager,2013-11-26,2021-07-29,7,Mark Wilson
Mark Wirth,Senior Investment Manager,2013-09-27,2013-09-27,1,Mark Wirth
Mark Wong,Policy Advisor,2020-01-27,2020-01-27,1,Mark Wong
Mark Wright,Senior Policy Advisor,2013-08-07,2013-12-10,10,Mark Wright
Mark Zelmer,Assistant Superintendent,2010-01-21,2016-06-23,154,"Mark Zelmer, Mark Zelner, mark Zelmer"
Markate Toyloy,Business Development Officer,2020-08-10,2020-08-10,1,Markate Toyloy
Marketa Evans,Corporate Social Responsibility Advisor,2009-11-26,2013-08-01,12,Marketa Evans
Marko Deguzman,Policy Analyst,2021-07-08,2021-07-08,1,Marko DeGuzman
Marko Dekovic,Senior Regional Assistant,2008-07-25,2009-03-23,6,Marko Dekovic
Markos Philipps,Special Advisor in Policy,2014-06-23,2014-06-23,1,Markos Philipps
Markos Phillips,Policy Advisor,2014-01-28,2015-05-12,12,"Markos Philips, Markos Phillips"
Marla Israel,Director General,2009-03-31,2022-01-17,19,Marla Israel
Marlene Doyle,Management Specialist,2016-06-21,2017-09-22,2,Marlene Doyle
Marlene Floyd,"Director, Operations and Outreach",2013-09-18,2015-07-06,14,Marlene Floyd
Marlene Jennings,Member of Parliament,2010-03-09,2011-03-24,26,Marlene Jennings
Marlene Mckay,Discovery Grants Division,2019-01-14,2019-01-14,1,Marlene McKay
Marlo Raynolds,Chief of Staff,2015-06-30,2021-11-15,1060,"Mario Raynolds, Marlo Raybold, Marlo Raynalds, Marlo Raynold, Marlo Raynolds, Marlo Raynols, Marlo Reynolds, Marloi Raynolds, Marlow Raynolds, marlo raynolds"
Marne Gunther,Assistant,2017-10-03,2017-10-03,1,Marne Gunther
Marni Armstrong,"Director, Municipal Engagement",2017-03-23,2017-03-23,1,Marni Armstrong
Marnie Davidson,Senior Health Specialist,2024-12-24,2025-01-20,2,Marnie Davidson
Marnie Johnstone,Executive Director,2013-01-16,2017-10-11,3,Marnie Johnstone
Marnie Macdougal,Constituency Assistant,2013-12-18,2013-12-18,1,Marnie MacDougal
Marnie Mcbean,Senator,2024-06-20,2024-12-05,8,"Marnie  McBean, Marnie McBean"
Marnie Pouget,Chief of Staff,2023-10-05,2023-10-05,2,Marnie Pouget
Marouane Abidar,Director,2020-05-27,2023-11-06,4,"Marouane Abidar, Marouane Abidard"
Marques Elder,Senior Advisor,2016-02-22,2018-03-01,2,Marques Elder
Marquis Hainse,"Lieutenant-General, Commander of the Army",2014-01-14,2015-11-12,3,Marquis Hainse
