CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Theo Noel De Tilly,"Manager, Program Delivery",2016-01-21,2016-01-21,1,Theo Noel de Tilly
Theodore Falk,Member of Parliament,2020-06-11,2020-06-11,1,Theodore Falk
Theodore Hsu,Member of Parliament,2013-10-28,2013-10-28,1,Theodore Hsu
Theosophia Savides-dupras,Deputy Chief Information Officer,2023-11-17,2023-11-17,1,Theosophia Savides-Dupras
Theresa Bell,Legislative Assistant,2013-10-15,2013-10-15,1,Theresa Bell
Theresa Bratt,"Senior Advisor, Canada Water Agency",2023-12-05,2023-12-05,1,Theresa Bratt
Theresa Hinz,Executive Director,2023-07-24,2023-07-24,1,Theresa Hinz
Theresa Iuliano,Vice President,2013-05-31,2020-12-17,6,"Theresa Iulian, Theresa Iuliano"
Theresa Luliano,"Vice President, Operations",2020-01-21,2020-01-21,1,Theresa Luliano
Theresa Mc Manus,Advisor to the Minister,2020-08-06,2020-11-13,2,Theresa Mc Manus
Theresa Mcmanus,Director of Appointments,2018-02-08,2024-11-13,9,Theresa McManus
Theresa Rowlie,"Manager, Development",2018-07-04,2018-07-04,9,Theresa Rowlie
Theresa Simpson,Director of Policy,2012-05-31,2013-04-16,7,Theresa Simpson
Theresa Tam,Chief Public Health Officer,2012-07-26,2024-11-19,70,"Dr. Theresa Tam, Dr. Theresa tam, Teresa Tam, Theresa Tam"
Therese Couture,Funds Management and Banking Department,2015-09-22,2016-05-25,2,Therese Couture
Therese Roy,"Vice President, Resource Planning and Management",2015-12-03,2015-12-03,1,Thérèse Roy
Theressa Bagnall,"Senior Manager, Program Development",2017-12-12,2017-12-12,1,Theressa Bagnall
Thi Tran,"Director, Issues Management and Parliamentary Affairs",2019-08-01,2024-04-25,20,"Thi  Tran, Thi Tran"
Thiago Fernandes De Lima,Analyst,2016-06-27,2016-07-08,2,Thiago Fernandes De Lima
Tiara Folkes,"Special Advisor, Policy and Regional Affairs",2016-09-20,2019-07-13,56,"Thiara Folkes, Tiara Folkes, Tiara Folks"
Thibault Claude,Senior Special Assistant,2017-03-13,2017-03-13,1,Thibault Claude
Thibaut Verre,Parliamentary Affairs Advisor,2023-09-22,2024-10-25,6,"Thibault  Le Verre, Thibault La Verre, Thibaut  Le Verre, Thibaut Le Verre"
Thierry Belair,Press Secretary,2018-08-20,2020-12-18,8,"Thierry Belair, Thierry Bélair"
Thierry Belaire,Press Attaché,2018-12-03,2018-12-03,1,Thierry Bélaire
Thierry Haroun,Constituency Assistant,2020-10-27,2022-03-22,3,Thierry Haroun
Thierry Slama,"Advisor, International Affairs",2019-08-26,2019-08-26,1,Thierry Slama
Thierry St-cyr,Member of Parliament,2010-10-26,2011-03-02,6,"Thierry St-Cyr, Thierry St. Cyr"
Thierry Vadnais-lapierre,Parliamentary Assistant,2023-11-29,2025-02-05,5,Thierry Vadnais-Lapierre
Thierry Weisseburger,Senior Trade Commissioner,2023-09-11,2023-09-11,1,Thierry Weisseburger
Thivierge Marie-josee,Assistant Deputy Minister,2013-04-23,2013-04-23,1,Thivierge Marie-Josee
Thoby Cameron,Policy Analyst,2022-10-05,2024-02-21,2,Thoby Cameron
"Thomas ""owen"" Ripley",Chief of Staff,2017-03-02,2017-03-02,1,"Thomas ""Owen"" Ripley"
Thomas Babcock,Senior Investment Specialist,2014-11-13,2021-06-04,4,Thomas Babcock
Thomas Cameron,"Policy Manager, COP27 Pavilion",2022-04-26,2022-04-26,1,Thomas Cameron
Thomas Carnegie,Policy Analyst,2021-06-15,2021-06-15,1,Thomas Carnegie
Thomas Clarke,Junior Policy Analyst,2022-10-18,2022-10-18,2,Thomas Clarke
Thomas Coughlan,Policy Advisor,2013-01-22,2013-10-22,6,"Thomas Coughlan, Thomas Coughlin"
Thomas Crist,Senior Policy Analyst,2017-05-30,2017-05-30,1,Thomas Crist
Thomas Davis,Manager,2011-10-27,2020-09-03,3,Thomas Davis
Thomas Dawson,Deputy Director,2024-06-20,2024-10-09,3,"Thomas  Dawson, Thomas Dawson"
Thomas Degroot,Staffer,2018-06-01,2019-05-27,2,Thomas DeGroot
Thomas Digby,President,2023-05-17,2023-12-06,3,Thomas Digby
Thomas Donial-valcrize,Aquatic Science Biologist,2025-02-13,2025-02-13,1,Thomas Donial-Valcrize
Thomas Ducellier,Acting Executive Director,2013-09-04,2013-12-12,2,Thomas Ducellier
Thomas Ferguson,Director General,2012-09-27,2025-02-14,8,"Thomas  Ferguson, Thomas  Ferguson , Thomas Ferguson"
Thomas Friesen,Chief of Staff,2017-02-13,2017-02-13,2,Thomas Friesen
Thomas Gagne,"Director, Defence Procurement and Industry Relations",2018-03-19,2023-10-05,261,"Thomas  Gagne, Thomas  Gagné, Thomas Gagne, Thomas Gagne , Thomas Gagné"
Thomas Gillmore,Senior Advisor,2017-10-19,2017-10-19,1,Thomas Gillmore
Thomas Golem,"Senior Manager, Housing Policy",2020-08-17,2024-08-01,6,Thomas Golem
Thomas Guthrie,Parliamentary Assistant,2019-05-06,2019-05-06,1,Thomas Guthrie
Thomas Harvey,Member of Parliament,2016-02-02,2017-11-07,15,"Thomas (T J) Harvey, Thomas Harvey, Thomas J. Harvey, Thomas harvey"
Thomas Hazle,Supervisor,2019-07-07,2021-01-14,2,Thomas Hazle
Thomas Hoggarth,Regional Director,2021-06-29,2022-12-14,4,"Thomas Hoggarth, thomas hoggarth"
Thomas Houngtry,Parliamentary Secretary,2024-08-29,2024-10-22,4,Thomas Houngtry
Thomas J. Digby,Chairperson,2024-09-06,2024-09-06,1,Thomas J. Digby
Thomas Jarmyn,Advisor to the Minister of Public Safety,2010-02-23,2010-09-28,3,Thomas Jarmyn
Thomas Jennifer,Habitat Monitoring Coordinator,2021-05-27,2021-05-27,1,Thomas Jennifer
Thomas Jody,Commissioner,2016-02-02,2016-02-02,1,Thomas Jody
Thomas Johnson Mcinnis,Senator,2013-03-21,2019-02-26,5,Thomas Johnson McInnis
Thomas Knoph,Assistant,2022-10-05,2022-10-05,1,Thomas Knoph
Thomas Kruidenier,Executive Director,2016-12-14,2024-07-31,7,Thomas Kruidenier
Thomas Kwan,Regional Director,2024-01-16,2024-01-16,1,Thomas Kwan
Thomas Lawson,"Assistant Chief of Staff, Air",2010-02-02,2011-05-26,2,Thomas Lawson
Thomas Leclerc,Manager,2023-08-15,2023-08-15,1,Thomas Leclerc
Thomas Levy,Senior Wind Energy Engineer,2016-07-07,2023-05-15,6,Thomas Levy
Thomas Marr,"Director, Middle East and North Africa Commercial Relations",2009-10-27,2009-10-27,1,Thomas Marr
Thomas Mcclung,Tax Policy Officer,2021-08-12,2023-06-07,3,Thomas McClung
Thomas Mcinnis,Senator,2012-11-21,2020-02-04,15,"Thomas J. McInnis, Thomas MacInnis, Thomas McInnis, Thomas Mcinnis"
Thomas Monclair,Leader of the Opposition,2012-11-07,2012-11-07,1,Hon. Thomas Monclair
Thomas Mulcair,Member of Parliament,2008-12-02,2018-05-14,288,"Hon Thomas Mulcair, Hon. Thomas Mulcair, Hon. Thomas Mulcair, P.C., M.P., Hon. Thomas Mulclair, The Hon. Thomas Mulcair, The Honourable Thomas Mulcair, Thomas J. Mulcair, Thomas Muclair, Thomas Mulcair, Thomas Mulcair MP, Thomas Mulcair, P.C., M.P., Thomas Mulclair, Thomas Mulclair MP, thomas Mulcair"
Thomas Mulker,Member of Parliament,2011-09-09,2011-09-09,1,Thomas Mulker
Thomas Owen,"Associate Assistant Deputy Minister, Cultural Affairs",2021-11-10,2022-05-18,2,"Thomas Owen, Thomas Owens"
Thomas Owen Ripley,Associate Assistant Deputy Minister,2016-08-18,2024-10-24,193,"Thomas Owen  Riipley , Thomas Owen  Ripley, Thomas Owen  Ripley , Thomas Owen Ripley, Thomas Owen Ripley , thomas owen ripley"
Thomas Park,"Partner, Lead",2021-07-07,2021-07-07,1,Thomas Park
Thomas Potter,Parliamentary Assistant,2020-07-14,2022-02-01,8,"Thomas  Potter, Thomas Potter"
Thomas Regier,"Regional Manager, Policy",2017-08-09,2022-10-20,6,"Thomas Regier, Thomas Regrier"
Thomas Ripley,Associate Assistant Deputy Minister,2020-11-24,2024-10-08,2,Thomas Ripley
Thomas Ryan,Senior Policy Analyst,2022-10-18,2022-10-18,1,Thomas Ryan
Thomas Sarazin,Senior Analyst,2016-11-09,2019-05-06,2,Thomas Sarazin
Thomas Shenstone,Director General,2011-11-24,2011-11-24,1,Thomas Shenstone
Thomas Szalay,"Director, Sept-Îles Office",2010-08-16,2011-01-10,8,Thomas Szalay
Thomas Ward,Senior Economist,2013-07-30,2024-02-26,2,Thomas Ward
Thomas White,"Director, Entomology and Phytosanitary Research",2023-04-19,2023-05-03,2,Thomas White
Thomas-owen Ripley,Director General,2019-05-13,2019-05-13,2,Thomas-Owen Ripley
Thomasz Trembowski,Parliamentary Secretary,2017-09-25,2017-09-25,1,Thomasz Trembowski
Thompson Joanne,Member of Parliament,2022-05-17,2022-05-17,1,Thompson Joanne
Thompson Paul,Senior Assistant Deputy Minister,2015-03-09,2019-10-23,3,Thompson Paul
Thronell Martin,Senior Trade Policy Officer,2017-08-24,2017-08-24,1,Thronell Martin
Tia Campbell,Administrative Assistant,2020-09-18,2021-01-28,2,Tia Campbell
Tia Tariq,Director of Policy,2017-03-03,2023-06-14,77,"Tia  Taraq, Tia Tariq"
Tia Tiraq,"Director, Stakeholder Relations and Strategic Planning",2020-10-07,2020-10-07,1,Tia Tiraq
Tiana Branch,National Director,2015-06-24,2020-01-21,5,Tiana Branch
Tiana Folkes,"Policy Advisor, Regional",2019-01-30,2019-01-30,1,Tiana Folkes
Tiana Thomas,Special Assistant to the Chief of Staff,2023-12-04,2025-02-07,2,Tiana Thomas
Tiff Macklem,Governor,2008-08-11,2025-03-31,88,"Tiff Macklem, Tiff Macklim, Tiff Macklin"
Tiffani Anne Ouimet,Issues Manager,2018-02-07,2018-02-07,1,Tiffani Anne Ouimet
Tiffany Anne Ouimet,"Senior Advisor, Issues Management and Parliamentary Affairs",2016-05-04,2017-11-08,7,Tiffany Anne Ouimet
Tiffany Campagnolo,Manager,2024-06-11,2024-06-11,1,Tiffany Campagnolo
Tiffany Lloyd,Constituency Assistant,2020-07-09,2020-07-09,1,Tiffany Lloyd
Tiffany Locke,Medical Advisor,2022-12-09,2022-12-09,1,Tiffany  Locke
Tiffany Maclellan,Senior Policy Officer,2023-05-30,2023-05-30,1,Tiffany MacLellan
Tiim Logan,"Special Assistant, BC Desk",2020-11-26,2020-11-26,1,Tiim Logan
Tiina Searle,Senior Project Leader,2015-01-13,2023-02-23,2,Tiina Searle
Tilak Dias,"Analyst, Markets and Securities Policy",2019-03-25,2019-06-27,2,Tilak Dias
Tilley O Neil,Member of Parliament,2013-02-05,2014-11-20,2,"Mrs Tilley O,neil, Tilley O’Neill"
Tilly Gordon,Member of Parliament,2013-11-06,2013-11-06,1,Tilly Gordon
Tilly O'neill-gordon,Member of Parliament,2010-10-07,2015-06-11,34,"Tilley O'Neill Gordon, Tilley O'Neill-gordon, Tilly O""Neil Gordon, Tilly O'Neil Gordon, Tilly O'Neil-Gordon, Tilly O'Neill Gordon, Tilly O'Neill-Gordon, Tilly O’Neill Gordon"
Tim Allen,Senior Director,2020-04-17,2020-04-17,1,Tim Allen
Tim Angus,Director General,2009-09-30,2024-10-11,22,"Tim Angus, tim angus"
Tim Appleby,"Director, Policy and Strategic Planning",2024-09-23,2024-09-23,1, Tim Appleby
Tim Archer,Senior Operational Officer,2012-05-10,2014-04-09,2,Tim Archer
Tim Brownlow,Acting Board Chair,2014-09-30,2014-09-30,1,Tim Brownlow
Tim Cleland,Senior Project Leader,2009-10-30,2023-09-22,3,Tim Cleland
Tim Denton,Commissioner,2009-04-14,2012-10-29,3,Tim Denton
Tim Duncanson,Senior Advisor to the Deputy Minister,2015-10-16,2021-03-25,131,"Tim Dincanson, Tim Duncanson, Tim Duncason"
Tim Duncan,Assistant Deputy Minister,2016-09-08,2016-09-08,1,Tim Duncan
Tim Edwards,Director,2022-12-08,2022-12-08,1,Tim  Edwards
Tim Ehlich,Legislative Assistant,2012-03-15,2013-02-13,8,Tim Ehlich
Tim Elliott,Director General,2009-09-14,2011-01-27,3,"Tim Elliot, Tim Elliott"
Tim Eryou,Chief Information Officer,2018-04-17,2023-10-11,2,Tim Eryou
Tim Fish,Tax Policy Officer,2012-10-04,2012-10-04,1,Tim Fish
Tim Flood,Charities Analyst,2019-02-12,2019-05-29,15,Tim Flood
Tim Foran,Director,2013-08-01,2015-06-09,3,Tim Foran
Tim Gardiner,Director General,2011-12-12,2023-04-20,29,"Tim Gardiner, Tim Gardner"
Tim Gauthier,Senior Advisor,2022-04-01,2025-02-24,15,"Tim  Gauthier, Tim Gauthier"
Tim Hewlett,Issues Advisor,2013-07-24,2013-07-24,1,Tim Hewlett
Tim Hibbard,"Director of Policy, Planning and External Relations",2009-02-12,2009-02-12,1,Tim Hibbard
Tim Hillier,"Director, Communication",2011-10-03,2016-09-27,3,Tim Hillier
Tim Hines,Senior Policy Advisor,2016-05-17,2016-05-17,1,Tim Hines
Tim Hodgson,Minister,2011-10-31,2025-05-31,21,Tim Hodgson
Tim Hopkins,Trade Commissioner,2019-01-28,2019-01-28,1,Tim Hopkins
Tim Hord,Acting Manager,2024-05-21,2024-05-21,1,Tim Hord
Tim Howlet,Director of Research,2016-11-22,2016-11-22,1,tim Howlet
Tim Howlett,Policy Advisor,2011-11-14,2017-06-06,53,Tim Howlett
Tim Hunsley,Assistant Director,2011-10-26,2018-05-28,13,Tim Hunsley
Tim Karlsson,Director,2009-11-05,2015-03-09,9,Tim Karlsson
Tim Kilam,Deputy Commissioner,2009-06-15,2009-06-15,1,Tim Kilam
Tim Krachuk,Manager,2017-03-23,2017-03-23,1,Tim Krachuk
Tim Krupa,Special Assistant,2016-02-23,2025-05-27,20,"Tim Krupa, Tim Kruppa"
Tim Lane,Deputy Governor,2022-06-16,2022-06-16,2,"Tim  Lane, Tim Lane"
Tim Logan,Policy Advisor,2020-02-11,2025-06-13,192,"Tim  Logan, Tim  Logan , Tim Logan, tim logan"
Tim Louis,Member of Parliament,2019-12-19,2025-06-04,257,"TIm Louise, Tim  Louis , Tim Lewis, Tim Loius, Tim Louis, Tim Louise"
Tim Mackay,Analyst,2016-09-19,2016-09-19,1,Tim Mackay
Tim Martin,Ambassador to Colombia,2011-10-12,2011-12-07,2,Tim Martin
Tim Mcgrath,Assistant Deputy Minister,2008-07-17,2009-05-26,10,Tim McGrath
Tim Mclarty,Senior Policy Analyst,2020-06-04,2020-06-04,1,Tim McLarty
Tim Meisner,Director General,2008-07-08,2016-04-20,29,"TIM MEASNER, TIM MEISNER, Tim Meisner"
Tim Norris,Director of Policy,2011-09-06,2013-06-28,149,"TIM NORRIS, Tim NOrris, Tim Norris, Tom Norris, tim norris"
Tim Olaveson,Senior Director,2023-01-16,2025-02-06,3,Tim Olaveson
Tim Oracheski,Director of Policy,2009-09-17,2015-09-24,49,"Tim Oracheski, Tim Orachevski"
Tim Orachesky,Parliamentary Secretary,2009-09-22,2009-09-22,1,Tim Orachesky
Tim Pettipas,Assistant Secretary to the Cabinet,2009-12-01,2023-05-24,5,Tim Pettipas
Tim Routledge,Senior Advisor,2018-07-27,2018-07-27,1,Tim Routledge
Tim Sargent,Deputy Minister,2009-12-09,2020-12-04,96,"TIM SARGENT, TIm Sargent, Tim Sargeant, Tim Sargent"
Tim Singer,Acting Assistant Deputy Minister,2020-07-31,2023-03-09,22,"Tim  Singer, Tim Singer"
Tim Stupich,Director,2010-10-26,2018-04-09,18,"Tim Stupich, Tim Stupitch"
Tim Uppal,Member of Parliament,2009-04-22,2025-03-06,169,"Hon. Tim Uppal, Tim Uppal, Tim Uppal , Tim Uppal MP, Tim Uppall, tim  uppal"
Tim Vail,Director of Communications,2009-02-04,2011-02-17,19,Tim Vail
Tim Walker,Associate Executive Director,2021-02-05,2022-03-17,3,"Tim  Walker, Tim Walker"
Tim Werschler,Assistant Director,2019-01-28,2019-01-28,1,Tim Werschler
Tim Wilson,Associate Vice President,2014-12-09,2023-05-02,9,"Tim  Wilson, Tim Wilson"
Timothy Sargent,Deputy Minister,2009-11-24,2022-06-10,228,"TIMOTHY SARGENT, Thimothy Sargent, Timonthy Sargent, Timothy Sargeant, Timothy Sargent, Timothy Srgent"
Timothee Labelle,Policy Advisor,2022-02-15,2022-02-15,1,Timothee Labelle
Timothy A.r. Duncanson,Senior Advisor,2017-06-29,2017-06-29,1,Timothy A.R. Duncanson
Timothy Archer,"Senior Operational Officer, Western Operations",2013-10-08,2013-10-08,1,Timothy Archer
Timothy Berube,Commission Member,2019-06-18,2023-09-21,2,"Dr. Timothy Berube, Timothy Berube"
Timothy Chase Oracheski,Parliamentary Secretary's Assistant,2009-06-15,2009-06-15,1,Timothy Chase Oracheski
Timothy Cleland,"Senior Economist, Payments",2010-05-06,2010-05-06,1,Timothy Cleland
Timothy Cormier,Communications Assistant,2022-05-17,2023-02-08,6,Timothy Cormier
Timothy Denton,Commissioner,2008-12-01,2011-09-09,2,Timothy Denton
Timothy Desson,Analyst,2018-05-01,2018-05-01,2,Timothy Desson
Timothy Dixon,"Chief, Aviation Security Policy",2023-04-21,2023-04-21,1,Timothy Dixon
Timothy Duncanson,Senior Advisor to the Deputy Minister,2016-02-04,2018-06-26,4,Timothy Duncanson
Timothy Dymond,Procurement Officer,2023-05-15,2023-05-15,1,Timothy Dymond
Timothy Gardiner,Director General,2014-10-16,2025-02-12,114,Timothy Gardiner
Timothy Gardner,"Senior Director, Offshore Petroleum Directorate",2021-02-02,2021-02-02,1,Timothy Gardner
Timothy Gulliver,Parliamentary Assistant,2022-11-29,2022-11-29,1,Timothy Gulliver
Timothy Hodgson,"Minister, Energy and Natural Resources",2025-05-17,2025-05-31,3,"Timothy  Hodgson, Timothy Hodgson "
Timothy Howlett,Policy Advisor,2014-02-04,2014-02-04,1,Timothy Howlett
Timothy Lane,Deputy Governor,2009-12-14,2019-08-27,21,Timothy Lane
Timothy Logan,Policy Advisor,2024-07-18,2025-05-26,6,Timothy Logan
Timothy Mccann,Regional Emergency Management Manager,2022-08-23,2022-08-23,1,Timothy McCann
Timothy Rennie,Senior Policy Analyst,2023-03-31,2023-05-31,2,Timothy Rennie
Timothy Rosenburg,Policy Advisor to Senator,2012-03-07,2012-03-07,1,Timothy Rosenburg
Timothy Rosenburgh,Staffer to Senator,2015-03-25,2022-10-05,2,"Timothy Rosenburgh, timothy rosenburgh"
Timothy Uppal,Member of Parliament,2024-04-29,2024-04-29,1,Timothy Uppal
Timothy Weil,Director,2014-03-10,2014-03-10,1,Timothy Weil
Tina Cobb,Manager,2015-05-01,2025-04-07,6,Tina Cobb
Tina Derak,Researcher,2021-07-29,2023-02-02,7,"Tina  Derak, Tina Derak"
Tina Gallinger,Chief of Staff,2020-09-01,2020-09-01,1,Tina Gallinger
Tina Garstad,Communications Advisor,2022-11-07,2022-11-08,2,"Tina  Garstad, Tina Garstad"
Tina Green,"Assistant Secretary, Regulatory Affairs",2012-07-03,2024-06-11,129,"Tina  Green, Tina Green, Tina Green "
Tina Guthrie,Ambassador,2018-09-17,2025-03-20,4,Tina Guthrie
Tina Liu,Landscape Architect,2019-01-03,2019-01-03,1,Tina Liu
Tina Matos,Deputy Director,2016-09-13,2025-03-19,11,"Tina  Matos , Tina Matos"
Tina Namiesniowski,Assistant Deputy Minister,2012-11-20,2025-04-14,94,"TINA NAMIESNIOWSKI, Tina Namieniowski, Tina Namiesnioski, Tina Namiesniowski"
Tina Namiesnowski,President,2013-03-12,2020-09-01,6,"Tina Namiesniowki, Tina Namiesnowski"
Tina Searle,Manager,2021-06-15,2021-06-15,1,Tina Searle
Tina Shih,Senior Investment Officer,2022-01-26,2022-01-26,1,Tina Shih
Tina Warawa,Chief of Staff,2022-05-24,2024-07-23,7,Tina Warawa
Tina Warwara,Staffer to Member of Parliament,2023-03-16,2023-03-16,1,Tina Warwara
Ting Liu,"Trade Commissioner Assistant, Arts and Cultural Industries",2024-05-23,2024-05-23,1,Ting  Liu
Tinsae Bogale,Intern,2023-03-22,2023-03-22,1,Tinsae Bogale
Tiran Bajgiran,Senior Policy and Legal Advisor,2023-12-19,2024-05-28,2,Tiran Bajgiran
Tiran Rahimian Bajgiran,Policy Advisor,2024-03-13,2024-08-26,2,"Tiran Rahimian  Bajgiran, Tiran Rahimian Bajgiran"
Tiror Turi,Manager,2011-01-05,2011-01-05,1,Tiror Turi
Tisha Ahston,"Senior Advisor, Legislative Affairs, Digital and Telecommunications",2021-01-20,2021-01-20,1,Tisha Ahston
Tisha Ashton,Director of Policy,2008-12-18,2021-02-05,57,Tisha Ashton
Titilope Dada,Policy Analyst,2023-09-19,2023-10-25,2,Titilope Dada
Tj Clark,Senior Policy Analyst,2022-11-18,2023-03-29,3,TJ Clark
Tj Harvey,Member of Parliament,2015-12-04,2019-05-30,254,"T J Harvey, T-J Harvey, T. J. Harvey, T.J Harvey, T.J, Harvey, T.J. HARVEY, T.J. Harvey, TJ HARVE, TJ Harvey, TJ Havey, t j harvey, tj harvey"
Tobi Nussbaum,Chief Executive Officer,2019-03-11,2024-11-27,5,"TOBI NUSSBAUM, Tobi Nussbaum"
Tobias Ehlich,Staffer,2012-11-27,2012-11-27,1,Tobias Ehlich
Tobias Enverga,Senator,2012-10-30,2017-06-07,35,"Hon. Tobias Enverga, Tobias C. Enverga Jr., Tobias C. Jr. Enverga, Tobias Enverga, Tobias Enverga Jr."
Tobias Nussbaum,Director General,2013-02-21,2013-11-18,2,Tobias Nussbaum
Tobias Oliver Ehlich,Staffer,2013-02-26,2013-02-26,1,Tobias Oliver Ehlich
Toby Balch,Science Partnership Coordinator,2021-12-17,2021-12-17,1,Toby Balch
Tod Ramsfield,Research Scientist,2020-12-09,2020-12-09,1,Tod Ramsfield
Todd Balfe,Brigadier General,2019-12-13,2021-11-30,3,Todd Balfe
Todd Boucher,Director,2021-03-31,2022-10-14,7,"Todd  Boucher, Todd Boucher"
Todd Burke,Director,2021-02-12,2021-02-12,1,Todd Burke
Todd Cain,Acting Assistant Deputy Minister,2013-07-09,2023-03-23,21,Todd Cain
Todd Daugherty,Member of Parliament,2017-10-23,2017-10-23,1,Todd Daugherty
Todd Doherty,Member of Parliament,2016-01-27,2024-12-05,252,"Todd Doherty, Todd Doherty, M.P."
Todd Evans,"National Lead, Indigenous Exports",2022-09-07,2023-08-24,4,Todd Evans
Todd Fitzpatrick,Constituency Assistant,2017-01-16,2017-01-31,6,Todd Fitzpatrick
Todd Frederickson,"Regional Director, Surface",2025-02-25,2025-02-25,1,Todd Frederickson
Todd Gerry,Policy Advisor,2014-06-25,2014-06-25,1,Todd Gerry
Todd Hunter,Executive Director,2010-01-25,2025-03-24,34,Todd Hunter
Todd Jerry,Policy Advisor,2012-05-16,2015-03-17,22,Todd Jerry
Todd Keesey,"Manager, Innovation and Infrastructure",2013-10-11,2019-05-30,2,Todd Keesey
Todd Kuiack,"Director, Metis Crown Policy and Partnerships",2018-12-17,2021-02-19,3,Todd Kuiack
Todd Kuiak,Executive Director,2022-05-06,2022-05-06,1,Todd Kuiak
Todd Lane,Director of Communications,2021-11-29,2022-09-30,26,"Todd  Lane, Todd Lane"
Todd Lane Lane,Director of Communications,2022-05-12,2022-05-12,1,Todd Lane Lane
Todd Lewis,Senator,2025-03-11,2025-06-03,5,"Todd  Lewis, Todd Lewis"
Todd Mackay,Director of Communications,2008-07-17,2010-05-06,58,"TODD MACKAY, Todd MacKay, Todd Mackay, Todd Mackey, Todd McKay, Todd Mckay"
Todd N. Balfe,Fighter Capability Office,2023-09-28,2024-05-29,2,Todd N. Balfe
Todd Nicholson,Junior Program Officer,2014-04-10,2014-04-10,1,Todd Nicholson
Todd Russell,Member of Parliament,2010-09-28,2011-03-10,16,Todd Russell
Todd Smith,"Minister, Ontario",2022-04-14,2022-04-14,1,Todd  Smith
Todd Stewart,Director General,2022-07-18,2025-03-11,6,"Todd Stewart, Todd Stewart "
Todd Stiles,Senior Program Officer,2016-05-18,2024-08-19,3,Todd Stiles
Todd Stride,"Senior Manager, Community Development, Military Family Services",2016-08-26,2016-08-26,1,Todd Stride
Todd Williams,"Senior Director, Resource Management - Operations",2016-01-06,2024-05-01,6,"Todd  Williams, Todd Williams"
Todd Winterhalt,"Senior Vice President, Communications and Corporate Strategy",2021-05-04,2025-02-27,5,"Todd  Winterhalt, Todd Winterhalt"
Toke Adams,"Regional Director, Programs, Pacific Region",2024-03-20,2024-08-12,2,Toke Adams
Tolga Yalkin,Assistant Superintendent,2018-07-04,2024-12-19,53,"Tolga  Yalkin, Tolga Yalkin"
Tolmie Fraser,Member of Parliament,2024-11-19,2024-11-19,1,Tolmie Fraser
Tom Allen,Legislative Assistant,2011-10-03,2019-05-30,16,"Tom Allan, Tom Allen"
Tom Allison,Member's Assistant,2021-01-29,2021-01-29,1,Tom Allison
Tom Askin,Director,2010-07-21,2010-07-21,1,Tom Askin
Tom Beaver,Senior Policy Advisor,2009-05-27,2009-05-27,1,Tom Beaver
Tom Bedford,Executive Director,2022-06-07,2022-12-15,4,Tom Bedford
Tom Bui,Director,2015-03-25,2023-06-21,8,"Tom  Bui, Tom Bui, Tom Burt"
Tom Clark,"Consul General, Canada in New York",2022-09-13,2025-05-09,8,"Tom  Clark, Tom Clark"
Tom Corsie,"Vice President, Real Estate",2018-06-28,2018-07-17,27,Tom Corsie
Tom Creary,Chief of Staff,2010-02-18,2010-08-04,3,Tom Creary
Tom Cumming,Deputy Director,2023-12-12,2024-05-22,3,Tom Cumming
Tom De Wolfe,Acting Vice President,2009-11-10,2009-11-10,1,Tom de Wolfe
Tom Graham,"Acting Chief Inspector, Area",2017-03-21,2017-03-21,1,Tom Graham
Tom Hoggarth,"Regional Director, Ecosystems Management",2021-05-07,2023-05-11,12,"Tom  Hoggarth, Tom Hoggarth"
Tom Howlett,Staffer,2011-12-07,2011-12-07,3,Tom Howlett
Tom Isaac,Senior Counsel,2016-01-13,2016-01-13,1,Tom Isaac
Tom Jarmyn,Advisor to the Minister,2010-03-02,2013-04-08,19,Tom Jarmyn
Tom Jenkins,"Chair, Expert Panel on Research and Development",2011-10-05,2011-10-05,1,Tom Jenkins
Tom Kmiec,Member of Parliament,2016-02-02,2025-06-02,349,"Tim Kmiec, Tom  Kmiec, Tom  Kmiec , Tom Kmeic, Tom Kmic, Tom Kmiec, Tom Kmiec , Tom Kmlec, tom Kmiec"
Tom Knight,Western Newfoundland and Labrador Field Unit,2021-02-23,2021-02-23,1,Tom Knight
Tom Lukiwski,Member of Parliament,2009-03-04,2021-07-26,196,"TOM LUKIWSKI, Tim Lukiwski, Tom Lewiwski, Tom Lewkiski, Tom Likiwski, Tom Lukinski, Tom Lukiwski, Tom Lukwiski, tom lukiwski"
Tom Macdonald,"Ambassador to Saudi Arabia, Yemen, Bahrain and Oman",2012-06-04,2015-04-16,2,Tom MacDonald
Tom Matulis,"Director, Ontario",2009-03-06,2009-03-06,1,Tom Matulis
Tom Maville,Member,2015-03-17,2015-03-25,2,Tom Maville
Tom Mccaffery,Senior Advisor,2021-08-11,2022-02-07,5,"Tom McCaffery, Tom McCaffrey"
Tom Mcinnis,Senator,2018-06-12,2018-06-12,1,Tom McInnis
Tom Mcmullen,"Director, Land Requirements",2021-03-25,2021-03-25,1,Tom McMullen
Tom Mulcair,Member of Parliament,2010-11-23,2017-11-22,35,"TOM MULCAIR, Tom Mulcair"
Tom Nevin,Fisheries Technician,2020-08-25,2020-08-25,1,Tom Nevin
Tom O'hearn,Senior Economist,2018-05-29,2024-04-12,5,"Tom O'Hearn, Tom O’Hearn"
Tom Oommen,Director General,2013-08-13,2025-01-15,37,"Tom  Oommen, Tom Oommen"
