CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Candace Smith,Director of Policy,2009-09-10,2010-04-27,61,"CANDACE SMITH, Candace Smith, Candance Smith, Candice Smith"
Candace Widmeyer,Policy Advisor,2024-12-12,2024-12-12,1,Candace Widmeyer
Candice Archibald,Manager,2022-09-09,2022-09-09,1,Candice  Archibald
Candice Baetz,Policy Advisor,2013-11-26,2015-07-24,32,Candice Baetz
Candice Bergen,Member of Parliament,2012-09-01,2022-10-18,274,"Candace Bergan, Candace Bergen, Candace Bergin, Candic Bergen, Candice  Bergen, Candice  Bergen , Candice Bergan, Candice Bergen, Candice Bergin, Candice Bergman, Candice Bergren, Candince Bergen, Hon. Candice Bergen, Honourable Candice Bergen, The Hon. Candice Bergen, The Honourable Candice  Bergen, M.P., P.C, The Honourable Candice Bergen, The Honourable Candice Bergen, P.C., M.P."
Candice Dandurand,Chief of Staff,2016-10-26,2024-10-01,3,Candice Dandurand
Candice Hoeppner,Member of Parliament,2010-10-05,2012-09-19,54,"Candace Hoeppner, Candice Heppner, Candice Hoepner, Candice Hoepnner, Candice Hoeppener, Candice Hoeppner, Ms. Candice Hoeppner"
Candice Jackson,Deputy Director,2022-03-08,2023-12-20,11,"Candice  Jackson, Candice Jackson"
Candice St Aubin,"Vice President, Public Health",2021-10-19,2022-07-05,2,"Candice  St Aubin, Candice St Aubin"
Candice St-aubin,Vice President,2017-10-24,2023-09-11,19,"Candice  St-Aubin, Candice  St-Aubin , Candice St-Aubin, Candice St-Aubin , Candice St. Aubin"
Candice Wood,Director,2021-03-26,2021-03-26,1,Candice Wood
Candice-crystal Rock,Acting Director,2024-01-11,2024-01-11,1,Candice-Crystal Rock
Candida Cianci,"Director, Review Panels",2023-05-30,2025-01-24,5,Candida Cianci
Cansu Koc,Manager,2024-08-27,2025-04-02,5,"Canso Koc, Cansu Koc"
Cara Davidson,Student,2018-06-25,2018-06-25,1,Cara Davidson
Cara Prest,Vice President,2023-02-23,2023-05-05,2,"Cara  Prest, Cara Prest"
Cara Salci,Deputy Chief of Staff,2009-10-07,2009-10-07,1,Cara Salci
Cara Scales,Executive Director,2016-01-19,2024-02-05,17,"Cara Scales, cara Scales, cara scales"
Cara Tannenbaum,Departmental Science Advisor,2020-05-27,2020-05-27,1,Dr. Cara Tannenbaum
Cara Vandale,"Director General, Indigenous Learning",2022-12-20,2024-06-04,2,"Cara  Vandale, Cara Vandale"
Cara-lynn Janzen,"Economist, Resource Policy Analysis",2023-10-30,2023-10-30,1,Cara-Lynn Janzen
Caral White-taylor,"Director, Rail Safety Secretariat",2012-02-09,2012-02-09,1,Caral White-Taylor
Carberry Bob,Assistant Secretary,2014-03-25,2014-03-25,1,Carberry Bob
Carey Agnew,Associate Director,2015-12-03,2017-06-26,3,Carey Agnew
Cargele Masso,Efficacy Evaluator,2012-01-04,2012-01-04,1,Cargele Masso
Carie Watkins,Minister's Office,2013-10-24,2013-10-24,1,Carie Watkins
Carignan Claude,Senator,2018-09-25,2018-09-25,1,Carignan Claude
Carina Gabriele,Senior Policy Advisor,2022-05-19,2025-01-08,56,"Carina  Gabriele, Carina  Gabriele , Carina Gabriele, Carina Gabriele , Carina Gabrielle, Carina Gabrielle "
Carine Graziano,Trade Commissioner,2013-03-14,2023-02-06,4,"Carine Graziano, Carrie Graziano"
Carissa Inuujaq,Policy Advisor,2024-10-16,2024-12-12,2,Carissa Inuujaq
Carl Boisvert,"Director General, Financial Operations",2022-06-29,2022-06-29,1,Carl Boisvert
Carl Burlock,Executive Vice President and Chief Business Officer,2014-08-11,2024-07-25,39,"Carl Bullock, Carl Burlock"
Carl Caron,Executive Advisor,2011-12-01,2022-11-18,2,Carl Caron
Carl Cotton,Vice President,2016-12-16,2018-11-19,2,Carl Cotton
Carl Desmarais,Executive Director,2018-12-20,2018-12-20,1,Carl Desmarais
Carl Dholandas,"Director, Parliamentary Affairs",2011-02-11,2014-07-18,104,"Carl Dholandas, Carl Dholandes, Carl Dholandis"
Carl Dube,Director General,2020-06-09,2021-05-25,7,"Carl Dube, carl Dube"
Carl Lamarche,Development Officer,2024-11-29,2024-11-29,1,Carl Lamarche
Carl Landry,Managing Director,2022-01-26,2023-08-23,8,Carl Landry
Carl Macarthur,Senior Director,2023-08-10,2023-08-10,1,Carl MacArthur
Carl Marcotte,President and CEO,2017-02-03,2020-02-03,5,Carl Marcotte
Carl Matteau,Staffer,2015-06-02,2016-05-16,4,Carl Matteau
Carl Melnyk,Staffer to Member of Parliament,2022-01-12,2022-01-12,1,Carl Melnyk
Carl Ozyer,"Head, Earth Information Subdivision",2024-04-02,2024-04-02,2,Carl Ozyer
Carl Trottier,"Assistant Deputy Minister, Governance, Planning and Policy Sector",2018-12-04,2019-01-18,4,Carl Trottier
Carl Vallee,Press Secretary,2014-01-20,2014-01-20,1,Carl Vallee
Carla Boyd,Policy Advisor,2013-01-25,2013-01-25,1,Carla Boyd
Carla Curran,"Director, Book Publishing Policy and Programs",2009-05-05,2013-01-09,2,Carla Curran
Carla Hause,Policy Advisor,2010-03-23,2010-03-23,1,Carla Hause
Carla Hogan Rufelds,"Director, Economic Growth and Environmental Sustainability Division",2011-04-01,2020-10-22,6,Carla Hogan Rufelds
Carla Mcgrath,Director General,2022-12-14,2023-11-27,4,Carla McGrath
Carla Qualtrough,"Minister, Employment, Workforce Development and Disability Inclusion",2015-11-27,2025-01-30,435,"Carla  Qualtrough, Carla Qualthough, Carla Qualthrough, Carla Qualtrough, Carol Qualtrough, Hon. Carla Qualtrough, The Honourable Carla Qualtrough"
Carla Rufelds,"Director, Americas Division",2016-06-27,2016-06-27,1,Carla Rufelds
Carla St. Croix,Executive Director,2016-11-03,2022-08-24,11,"Carla St Croix, Carla St. Croix"
Carla Staresina,"Vice President, Insurance and Securitization Product",2016-06-06,2025-01-27,3,Carla Staresina
Carla Stevens,Senior Analyst,2016-10-17,2020-08-06,2,Carla Stevens
Carla Torchia,Manager,2017-01-20,2022-10-07,10,Carla Torchia
Carleigh O'brien,Senior Policy Advisor,2023-03-24,2023-04-03,2,Carleigh O'Brien
Carlene Variyan,Director of Communications,2016-06-02,2021-06-11,44,"Carlene Variyan, Carlene Veriyan, Carlene variyan"
Carley Williamson,Staffer,2018-06-11,2018-06-11,1,Carley Williamson
Carlie Watson,Senior Director,2024-08-01,2024-08-01,1,Carlie Watson
Caroline Ladanowski,"Director, Wildlife Management and Regulatory Affairs",2013-12-11,2025-05-02,10,"Carline Ladanowski, Caroline  Ladanowski, Caroline Ladanowski"
Carlo Beaudoin,Chief Financial Officer,2016-06-07,2020-09-24,4,Carlo Beaudoin
Carlo Oliviero,"Special Assistant, Stakeholder and Caucus Liaison",2011-07-06,2011-11-08,6,Carlo Oliviero
Carlos Achadinha,Senior Director,2009-11-20,2022-07-13,16,Carlos Achadinha
Carlos E Vanderloo,Deputy Director,2014-04-15,2014-04-15,1,Carlos E Vanderloo
Carlos Leitao,Parliamentary Secretary,2025-06-05,2025-06-05,2,Carlos Leitao
Carlos Merino Hernandez,Business Development,2024-10-28,2024-10-28,1,Carlos Merino Hernandez
Carlos Miranda,"Counsellor, Commercial",2018-06-06,2018-06-06,1,Carlos Miranda
Carlos Pena,"Special Assistant, Policy",2021-07-13,2024-12-10,175,"Carlos  Pena, Carlos  Pena , Carlos Pena, Carlos Pena "
Carlos Pena Vallecillo,Policy Advisor,2022-01-13,2024-09-24,12,"Carlos  Pena Vallecillo, Carlos Pena Vallecillo"
Carlos Reyes,Senior Trade Policy Analyst,2017-09-28,2021-03-09,4,Carlos Reyes
Carlos Rojas-abrulu,"Deputy Director, Corporate Social Responsibility and Trade",2009-10-27,2009-10-27,1,Carlos Rojas-Abrulu
Carlos Rojas-arbulu,Senior Departmental Advisor,2016-01-14,2017-05-02,4,"Carlos Rojas-Arbulu, Carlos Rojas-Arbulú"
Carlos Ruella,"Engineer, Transport Canada",2022-10-26,2022-10-26,1,Carlos Ruella
Carlos Vanderloo,Minister-Counsellor,2016-01-22,2025-04-28,16,Carlos Vanderloo
Carloyn Bennett,Associate Minister,2022-08-19,2022-08-19,1,Carloyn Bennett
Carly Campbell,Economic Development Officer,2021-06-08,2021-06-10,2,Carly Campbell
Carly Haugen,Constituency Assistant,2019-03-25,2019-03-25,1,Carly Haugen
Carly Milne,Director,2020-04-28,2020-08-31,2,Carly Milne
Carly Smith,Policy Analyst,2023-12-12,2024-02-12,2,Carly Smith
Carly Wolff,Press Secretary,2010-07-21,2012-12-04,3,Carly Wolff
Carolyn Bennett,Member of Parliament,2008-11-27,2024-12-03,560,"Carlyn Bennett, Caroline Bennett, Carolyn  Bennett , Carolyn Benett, Carolyn Benette, Carolyn Bennet, Carolyn Bennett, Carolyn Bennett MP, Dr. Carolyn Bennett, Hon Carolyn Bennett, Hon. Carolyn Bennett, The Hon. Carolyn Bennett, The Hon. Carolyn Bennett, P.C., The Honourable Carolyn Bennett, The Honourable Carolyn Bennett, P.C., M.P., The Honourable Dr. Carolyn Bennett, The Honourable Dr. Carolyn Bennett, P.C., M.P., carolyn bennet, carolyn bennett"
Carman Baggaley,Senior Strategic International Policy Analyst,2013-09-05,2013-09-05,1,Carman Baggaley
Carman Johnston,Senior Program Advisor,2018-12-14,2018-12-14,1,Carman Johnston
Carmel Lowe,"Regional Director, Science",2013-11-01,2020-04-08,4,Carmel Lowe
Carmelita Olivotto,Director,2010-09-13,2012-01-26,5,Carmelita Olivotto
Carmelle Goldberg,Manager,2020-11-16,2020-11-20,2,Carmelle Goldberg
Carmen Baggley,Senior Policy Advisor,2009-04-08,2009-04-08,1,Carmen Baggley
Carmen Bezner Kerr,Staffer,2023-10-24,2024-01-17,3,Carmen Bezner Kerr
Carmen Charette,Executive Vice President,2008-07-14,2012-06-14,46,"Carmen Charette, Carmen Charrette"
Carmen Crinjala,Financing Manager,2023-05-09,2023-05-09,1,Carmen Crinjala
Carmen Demarco,Program Manager,2008-07-11,2013-05-28,3,Carmen Demarco
Carmen Kardoes,"Director, Policy Planning and External Relations",2016-12-19,2016-12-19,1,Carmen Kardoes
Carmen Pineda Pena,Junior Research Analyst,2024-07-04,2024-07-04,1,Carmen Pineda Pena
Carmen Sorger,Ambassador-Designate to Uruguay,2012-07-26,2023-12-08,2,Carmen Sorger
Carmen Sparrow,Trade Commissioner,2025-02-05,2025-02-05,1,Carmen Sparrow
Carmen Sylvain,Assistant Deputy Minister,2011-01-20,2016-12-08,14,"Carmen Sylvain, Carmen Sylvan"
Caro-lyne Cloutier,"Senior Advisor, Canada Economic Development for Quebec Regions",2020-06-09,2020-06-09,2,"Caro-Lyne Cloutier, Caro-lyne cloutier"
Carol Anne Chenard,Director,2020-12-22,2024-05-10,4,"Carol Ann Chenard, Carol Anne Chenard, Carol Anne Chénard"
Carol Beal,Assistant Deputy Minister,2008-07-08,2009-02-05,4,"Carol Beal, Carole Beal"
Carol Brigham,Managing Director,2024-10-22,2024-10-22,1,Carol Brigham
Carol Brillinger,Senior Analyst,2021-03-09,2021-03-09,1,Carol Brillinger
Carol Buckley,Director General,2008-11-21,2013-09-13,19,Carol Buckley
Carol Burelle,Assistant Program Director,2017-06-09,2018-06-22,2,Carol Burelle
Carol Gaudet,Director,2022-11-22,2023-06-21,4,"Carol  Gaudet, Carol Gaudet, Carol gaudet"
Carol Hebert,Project Manager,2023-05-01,2023-05-01,1,Carol Hebert
Carol Hughes,Member of Parliament,2010-09-21,2025-02-11,504,"CAROL HUGHES, Carol Huges, Carol Hughes, Carol Hughes MP, Carol Hughes, M.P., Carol Hughs, Carol Hugues, Carole HUghes, Carole Hughes, Carole Hughs, Carole Hupé, Ms. Carol Hughes, Ms. Carol Hughes, M.P., carol Hughes, carole Hughes"
Carol Langlois,Manager,2009-01-22,2009-01-22,1,Carol Langlois
Carol Malko,"Manager, Strategic Integration",2020-01-28,2020-01-28,1,Carol Malko
Carol Mcqueen,Director General,2023-02-08,2024-11-19,3,Carol McQueen
Carol Mundle,Gender Equality Partnership,2014-04-09,2019-03-28,4,Carol Mundle
Carol Najm,Assistant Deputy Minister,2019-01-22,2019-01-22,1,Carol Najm
Carol Potvin,"Deputy Director General, Continental Defence",2025-02-19,2025-02-19,1,Carol Potvin
Carol Poulin,Manager,2016-10-06,2016-10-06,1,Carol Poulin
Carol Richardson,"Manager, Programs and Evaluation",2009-01-19,2009-01-19,1,Carol Richardson
Carol Sheedy,"Director General, Eastern Canada",2010-07-08,2010-07-08,1,Carol Sheedy
Carol Sutherland Brown,Policy Advisor,2008-11-18,2008-11-18,1,Carol Sutherland Brown
Carol Sutherland-brown,Departmental Assistant,2008-08-21,2008-08-21,1,Carol Sutherland-Brown
Carol Swords,Associate Deputy Minister,2013-04-23,2013-04-23,2,Carol Swords
Carol-lyne Cloutier,Acting Regional Director,2020-05-01,2020-05-13,2,Carol-Lyne Cloutier
Carola Haney,Executive Assistant,2016-04-07,2016-04-07,1,Carola Haney
Carole Barbeau,Manager,2013-01-09,2023-03-23,17,"Carole  Barbeau, Carole Barbeau"
Carole Bidal,Associate Assistant Deputy Minister,2021-11-23,2023-02-06,2,Carole Bidal
Carole Forcier,Assistant to Member of Parliament,2018-01-30,2018-01-30,1,Carole Forcier
Carole Freeman,Member of Parliament,2010-10-26,2011-03-23,9,Carole Freeman
Carole Gendron,Director,2016-03-08,2024-11-27,2,Carole Gendron
Carole Grenier,Senior Policy Advisor,2009-05-28,2011-02-01,68,"CAROLE GRENIER, Carole Grenier"
Carole James,Minister of Finance and Deputy Premier,2018-05-28,2018-05-28,1,Carole James
Carole Lacombe,Senior Vice President,2008-09-12,2008-09-26,2,Carole Lacombe
Carole Lajoie,"Director, Education and Collaboration",2018-11-29,2019-01-23,2,Carole Lajoie
Carole Lavallee,Member of Parliament,2010-09-23,2011-03-02,20,"Carol Lavalee, Carol Lavallee, Carole Lavalee, Carole Lavallee, Carole Lavallée, Carole Lavalée"
Carole Legare,"Director, Office of Clinical Trials",2017-11-24,2022-04-19,4,"Carol Legare, Carole Legare, Carole Légaré"
Carole Najm,Corporate Services and Finance Branch,2020-11-03,2020-11-03,1,Carole Najm
Carole Nesbeth,Manager,2023-05-04,2023-05-04,1,Carole Nesbeth
Carolyn Seguin,Senior Policy Advisor,2016-02-09,2016-06-02,3,"Carole Séguin, Carolyn Seguin"
Carole Swan,President,2008-07-02,2011-05-30,85,"CAROLE SWAN, Carol Swan, Carole Swan, Carole Swann, Carole swan"
Carole Vallerand,"Director, Income Security",2009-06-02,2009-06-02,1,Carole Vallerand
Carolina Caceres,"Director, International Biodiversity Policy",2017-06-09,2024-10-03,7,Carolina Caceres
Carolina Calderon,Director,2019-06-06,2024-12-03,36,"Carolina  Calderon , Carolina Calderon, Carolina Calderson, Caroline Calderon"
Carolina Giliberti,Executive Vice President,2014-08-18,2017-12-01,39,"Carolina Gilberti, Carolina Giliberti"
Carolina Seward,Senior Policy Advisor,2021-06-04,2024-04-09,5,Carolina Seward
Carolina Thompson,"Director, Policy and Stakeholder Relations",2020-07-27,2020-07-27,1,Carolina Thompson
Caroline Albert,Head of Cooperation,2018-04-27,2025-04-10,3,Caroline Albert
Caroline Babcock,"Assistant Director, Consultations and Stakeholder Engagement",2022-03-17,2022-03-17,1,Caroline Babcock
Caroline Beaulieu,Advisor,2020-10-05,2022-12-01,4,Caroline Beaulieu
Caroline Belbin,Policy Advisor,2024-09-17,2025-03-13,23,"Caroline  Babin, Caroline  Beblin, Caroline Babin, Caroline Belbin, Caroline Beldin, caroline  belbin, caroline belbin"
Carolyne Blain,Executive Director,2010-11-23,2024-07-31,38,"Caroline  Blais, Caroline Blais, Carolyn Blair, Carolyne Blain, Carolyne Blaine"
Caroline Blaise,"Director, Electricity and Combustion",2009-08-28,2009-08-28,1,Caroline Blaise
Caroline Bolduc,"Trade Commissioner, Education and Innovation",2019-04-09,2022-10-06,2,Caroline Bolduc
Caroline Bourbonniere,Director of Policy,2020-04-09,2024-09-03,129,"Caroline  Bourbonniere , Caroline Boubonniere, Caroline Bourbonniere, Caroline Bourbonnière, Caroline Bourbonnière , caroline Bourbonniere"
Caroline Bourbbonniere,Policy Advisor,2020-09-03,2021-03-02,2,"Caroline Bourbbonniere, Carolne Bourbonnière"
Caroline Bourget,Scheduling Assistant,2013-09-20,2013-09-20,1,Caroline Bourget
Caroline Boutin,Senior Advisor and Chief Information Security and Technology Officer,2018-04-17,2025-03-19,2,Caroline Boutin
Caroline Campbell,Director of Communications,2016-05-27,2016-05-27,1,Caroline Campbell
Caroline Cantin,Manager,2023-09-07,2024-02-26,2,Caroline Cantin
Caroline Caza,Regional Director General,2012-10-17,2020-02-10,12,Caroline Caza
Caroline Chapdelaine,Senior Business Officer,2015-12-17,2021-04-23,3,Caroline Chapdelaine
Caroline Charette,"Consul General, Sao Paulo",2015-07-07,2024-05-13,3,"Caroline  Charette, Caroline Charette"
Caroline Chenier,Grants and Contributions Advisor,2016-08-25,2016-08-25,1,Caroline Chenier
Caroline Chretien,Parliamentary Research Assistant,2018-12-12,2018-12-12,1,Caroline Chretien
