CleanName_version3,CleanTitle_version3,first_appearance,last_appearance,count,dpoh_name_raw
Helene Picard,Director General,2020-08-12,2023-02-16,4,"Helen  Picard, Helene  Picard, Helene Picard"
Helene Renaud,Advisor,2010-09-01,2010-09-01,4,Héléne Renaud
Helene Robichaud,"Director General, Trade, Investment and Growth",2020-05-04,2020-05-11,2,Hélène Robichaud
Hella Chkir,"Senior Investment Analyst, Strategic Innovation Fund, Operations Directorate",2017-07-12,2024-06-07,13,Hella Chkir
Heloise Levesque-guitard,Manager,2022-05-11,2024-11-19,3,"Heloise Levesque-Guitard, Héloïse Lévesque-Guitard, Héloïse Lévesque-guitard "
Hema Paupiah,Digital Transformation Lead,2023-10-13,2023-10-13,1,Hema Paupiah
Hena Masjedee,"Desk Officer, El Salvador",2023-02-06,2023-09-21,2,Hena Masjedee
Hendric Brakel,Senior Economic Advisor,2019-03-22,2019-03-22,1,Hendric Brakel
Hendrick Brake,"Special Assistant and Stakeholder Relations Advisor, Office of the Leader of the Opposition",2019-02-04,2019-02-04,1,Hendrick Brake
Hendrik Brakel,Senior Policy Advisor,2017-11-28,2022-03-31,227,"Hedrik Brakel, Hendrick Brakel, Hendrik Bracker, Hendrik Brakel, Hendrik Brakell, Hendrik Braker, Henrik Brackel, hendrik brakel"
Hendrik Brakle,Senior Economic Advisor,2019-05-06,2019-05-06,2,Hendrik Brakle
Hendrik Brokei,Chief Economic Advisor,2021-02-16,2021-02-16,1,Hendrik Brokei
Hendrik Hendrik Brakel,Senior Economic Advisor,2021-01-07,2021-01-07,1,Hendrik Hendrik Brakel
Hendrik J. Kuipers,First Secretary and Trade Commissioner,2017-11-08,2017-11-08,1,Hendrik J. Kuipers
Hendrik Taulin,Senior Investment Officer,2021-08-17,2025-03-31,4,"Hendrick Taulin, Hendrik Taulin"
Henri Borque,Parliamentary Affairs Advisor,2018-09-07,2018-09-07,1,Henri Borque
Henri Bourque,Policy Advisor,2018-08-30,2018-09-19,2,Henri Bourque
Henri Huard,Senior Program Advisor,2021-03-19,2021-03-19,1,Henri Huard
Henri Sader,Legislative Affairs,2011-06-08,2012-05-07,3,Henri Sader
Henri Sadr,Staffer to Member of Parliament,2017-03-20,2017-03-20,1,Henri Sadr
Henrik Brakel,Chief Economic Advisor,2018-02-14,2021-11-02,5,"Hendrik Brackel, Henrik Brakel"
Henrique Santos,"Manager, Industry and Technological Benefits",2018-08-22,2018-08-22,1,Henrique Santos
Henry Adlam,Policy Analyst,2023-06-19,2023-06-19,1,Henry Adlam
Henry Orbach-miller,Policy Analyst,2022-02-24,2022-02-24,1,Henry Orbach-Miller
Henry Paiken,Parliamentary Research Assistant,2019-02-26,2019-02-26,1,Henry Paiken
Henry Paikin,Parliamentary Affairs Advisor,2019-04-10,2020-09-01,2,Henry Paikin
Henry Smith,"Senior Policy Analyst, Climate Change Analysis and Resilience",2016-12-02,2016-12-02,1,Henry Smith
Henry Trim,Economist,2022-05-11,2022-05-11,1,Henry Trim
Henry Wells,Senior Political and Economic Relations Officer,2017-08-30,2017-08-30,1,Henry Wells
Henry Wright,Staffer,2016-12-01,2018-06-07,4,Henry Wright
Heremenegilde Twagiramungu,"Manager, Water Sector",2011-07-26,2011-07-26,1,Heremenegilde Twagiramungu
Herman Cheung,Technology and Advertising and Market Research Unit,2009-11-13,2009-11-13,2,Herman Cheung
Hermel Vienneau,"Vice President, New Brunswick",2008-12-23,2008-12-23,1,Hermel Vienneau
Hermenegilde Twagiramungu,Head,2011-06-07,2011-10-07,5,Hermenegilde Twagiramungu
Hermine Landry,Press Attaché,2025-03-04,2025-03-04,1,Hermine Landry
Herscha Goldberg,Policy Advisor,2018-09-26,2018-09-26,1,Herscha Goldberg
Hersha Goldberg,Assistant to the Chief of Staff,2018-04-25,2018-09-26,2,Hersha Goldberg
Hersi Hajulah,"Policy Advisor, Finance Canada",2017-02-02,2017-02-02,1,Hersi Hajulah
Hersi Halujeh,Policy Advisor,2016-07-19,2016-11-16,2,"Hersi Halujeh, Hersi Helujah"
Hersi Hujaleh,Policy Advisor,2015-11-30,2018-10-23,296,"HERSI HUJALEH, Heasi Hujaleh, Hersi Hajaleh, Hersi Hajuleh, Hersi Herjaleh, Hersi Hujaleh, Hersi Hujeleh"
Herve Dery,Acting Librarian and Archivist of Canada,2013-07-04,2013-07-04,1,Hervé Déry
Hervieux-payette Celine,Senator,2014-11-18,2014-11-18,1,Hervieux-Payette Céline
Hester Soles,Policy and Economic Officer,2024-05-17,2024-05-17,1,Hester Soles
Heuts Paul,Policy Advisor,2013-08-15,2015-03-09,3,Heuts Paul
Hewitt Ted,President,2016-04-28,2016-04-28,1,Hewitt Ted
Hiba Khalife,Officer,2023-10-31,2023-10-31,1,Hiba Khalife
Hibo Abdillahi,Departmental Liaison,2022-07-18,2022-07-18,1,Hibo Abdillahi
Hilary Childs-adams,Ambassador,2014-03-05,2014-03-05,1,Hilary Childs-Adams
Hilary Davis,"Special Assistant, Policy",2017-09-26,2017-09-26,3,Hilary Davis
Hilary Dawson,Executive Assistant,2016-06-10,2016-06-10,1,Hilary Dawson
Hilary Esmonde-white,"Director, Clean Tech, Infrastructure and Life Sciences",2016-01-06,2016-06-09,3,Hilary Esmonde-White
Hilary Flett,Executive Director,2021-09-03,2021-09-04,2,"Hilary Flett, Hillary Flett"
Hilary Geller,Assistant Deputy Minister,2011-03-04,2024-04-15,208,"Hiilary Geller, Hilary  Geller, Hilary Gellar, Hilary Geller, Hilary Glller, Hillary  Geller, Hillary Geller"
Hilary Geller Geller,"Assistant Deputy Minister, Strategic Policy",2017-06-19,2017-06-19,1,Hilary Geller Geller
Hilary Hedriks,Special Assistant to Policy and Operations | Executive Assistant to the Chief of Staff,2023-06-07,2023-06-07,1,Hilary Hedriks
Hilary Hendriks,Policy Advisor,2020-03-03,2025-02-20,17,"Hilary  Hendriks, Hilary Hendrick, Hilary Hendricks, Hilary Hendriks, Hillary Hendricks"
Hilary Hove,Senior Policy Advisor,2022-09-28,2024-05-01,8,"Hilary  Hove, Hilary Hove, Hillary Hove"
Hilary Hunter,Environment Officer,2021-01-27,2021-01-27,1,Hilary Hunter
Hilary Ibey,Indigenous Justice Program,2020-02-24,2024-11-06,2,"Hilary  Ibey, Hilary Ibey"
Hilary Lawson,Parliamentary Secretary’s Assistant,2020-04-14,2020-04-14,1,Hilary Lawson
Hilary Leftick,"Advisor, Youth Affairs",2016-02-23,2025-05-29,44,Hilary Leftick
Hilary Martin,"Manager, Research",2023-01-10,2023-08-10,2,Hilary Martin
Hilary Morgan,Parliamentary Secretary,2018-03-21,2025-03-07,19,"Hilary  Morgan, Hilary Morgan"
Hilary Oakman,"Director, Aquatic Invasive Species and Species at Risk",2023-10-25,2024-02-08,2,Hilary Oakman
Hilary Paulin,Policy Advisor,2019-03-18,2019-03-18,1,Hilary Paulin
Hilary Peirce,Policy Advisor,2017-02-07,2025-06-05,261,"Hilary  Peirce, Hilary  Pierce, Hilary Pearce, Hilary Peirce, Hilary Perice, Hilary Pierce, Hillary Peirce, Hillary Peirce , hilary peirce"
Hilary Thatcher,"Senior Director, Project Development Indigenous Infrastructure",2021-03-31,2021-03-31,1,Hilary Thatcher
Hilary Travis,Senior Policy Advisor,2016-10-18,2021-11-04,489,"HILARY TRAVIS, Hilary Travis, Hillary Travis"
Hill Margaret,Legislative Counsel,2013-05-02,2013-05-02,1,Hill Margaret
Hillary Leftick,Staffer to Minister,2016-03-01,2016-07-25,2,Hillary Leftick
Hillary Morgan,Policy Advisor,2020-02-06,2024-12-09,102,Hillary Morgan
Hillary Pierce,Director of Policy,2022-02-03,2024-10-04,3,Hillary Pierce
Hillary Thatcher,Executive Director,2018-07-25,2024-10-22,9,Hillary Thatcher
Hillman Kirsten,Director General,2013-05-10,2013-05-10,1,Hillman Kirsten
Hisham El-bihbety,Chief Information Security Officer,2019-06-10,2019-06-18,2,Hisham El-Bihbety
Hissein Hirji,Political Section,2023-11-03,2023-11-03,1,Hissein Hirji
Hitesh Jain,Manager,2012-02-07,2012-02-07,1,Hitesh Jain
Hivda Morissette,Project Finance Manager,2019-04-01,2019-04-01,1,Hivda Morissette
Ho. Tony Clement,"Minister, Industry",2010-12-13,2010-12-13,1,Ho. Tony Clement
Hoang Mai,Member of Parliament,2011-09-21,2015-09-18,87,"Haong Mai, Hoang Mai, Hoang May, Hong Mai"
Hoback Randy,Member of Parliament,2011-09-27,2020-01-30,4,Hoback Randy
Hobbs Sarah,Financial Economist,2011-11-02,2011-11-02,1,Hobbs Sarah
Hobbs Steven,Chief of Staff,2013-09-24,2013-09-24,1,Hobbs Steven
Hoda Mroue,"Senior Programs Officer, IHA",2023-03-03,2024-10-25,3,"Hoda Mroue, hoda  mroue"
Hoffman Abby,"Assistant Deputy Minister, Strategic Policy",2011-10-25,2011-10-25,1,Hoffman Abby
Hollie Fischer,Special Advisor,2021-04-08,2022-10-20,13,Hollie Fischer
Hollie Mclean,Senior Advisor to the Vice President,2020-12-17,2020-12-17,1,Hollie McLean
Holly Cooper,"Vice President, Indigenous Relations",2022-03-10,2022-03-10,1,Holly Cooper
Holly Duggan,Stakeholder Relations Advisor,2020-10-20,2025-05-28,232,"Holly  Duggan, Holly  Duggan , Holly Dugan, Holly Duggan, Holly Duggen"
Holly Flowers-code,Assistant Deputy Minister,2021-05-12,2021-05-12,2,Holly Flowers-Code
Holly Grenier,Chief of Staff,2022-01-20,2024-04-18,5,"Holly  Grenier, Holly Grenier"
Holly Herald,Special Advisor,2014-12-04,2014-12-04,1,Holly Herald
Holly Hunter,Policy Advisor,2009-01-21,2017-02-24,18,Holly Hunter
Holly Johnson,Special Assistant,2024-07-31,2024-07-31,1,Holly Johnson
Holly Lightfoot,Parks Canada,2021-02-23,2021-02-23,1,Holly Lightfoot
Holly Mayer,Manager,2020-04-06,2024-10-10,6,Holly Mayer
Holly Mccoubrey,"Director, Americas Division",2019-08-22,2022-01-28,5,"Holly McCoubrey, Holly McCourbrey"
Holly Mccracken,Director,2019-05-01,2025-02-27,7,"Holly  McCracken, Holly McCracken"
Holly Mcmanus,General Counsel,2019-01-23,2019-01-23,1,Holly McManus
Holly Michalchuk,Staffer,2013-11-21,2019-05-06,5,Holly Michalchuk
Holly Palen,Director,2021-10-21,2022-01-07,2,"Holly Palen, Holly Pallen"
Holly Smith,Special Assistant,2009-02-23,2009-06-25,4,Holly Smith
Holly Stardom,"Manager, Policy Development",2019-12-19,2020-01-13,2,Holly Stardom
Hon.candice Bergen,Member of Parliament,2016-02-03,2016-02-03,1,Hon.Candice Bergen
Hon.lawrence Macaulay,Minister,2021-04-05,2021-04-05,1,Hon.Lawrence MacAulay
Honey Walsh,"Acting Chief, National Pleasure Craft Operator Competency Program",2020-06-24,2020-06-24,1,Honey Walsh
Hong-won Yu,Deputy Director,2016-01-20,2021-06-23,4,Hong-Won Yu
Honoruable Percy Mockler,Senator,2017-02-14,2017-02-14,1,The Honoruable Senator Percy Mockler
Honourablel Dan Vandal,"Minister, Northern Affairs",2020-04-09,2020-04-09,1,The Honourablel Dan Vandal
Hoonourable Rene Cormier,Senator,2024-02-01,2024-02-01,1,The Hoonourable Rene Cormier 
Hoori Hamboyan,Senior Policy Advisor,2023-06-22,2023-06-22,2,Hoori Hamboyan
Horourable Lawrence Macaulay,Member of Parliament,2014-02-04,2014-02-04,1,The Horourable Lawrence MacAulay
Horvath Steve,President and Chief Executive,2013-02-26,2013-02-26,1,horvath steve
Hosai Halim,Policy Advisor,2024-04-16,2024-11-26,5,Hosai Halim
Hosai Zurmati Halim,Policy Advisor,2022-10-17,2024-11-28,6,Hosai Zurmati Halim
Hosaizurmati Halim,Analyst,2024-06-19,2024-07-12,2,"hosaizurmati Halim, hosaizurmati Harim"
Hossain Bianca,Policy Advisor,2020-10-09,2023-06-28,2,Hossain Bianca
Hossein Behzadi,"Chief, Audit and Evaluation Executive",2021-10-22,2021-10-22,1,Hossein Behzadi
Houle Marie-josee,Federal Housing Advocate,2023-02-15,2023-02-15,1,Houle Marie-Josée 
Houngtry Thomas,Parliamentary Secretary,2025-03-14,2025-03-14,1,Houngtry Thomas
Houston Meding,Policy Advisor,2016-11-22,2016-11-22,1,Houston Meding
Hovan Baghdassarian,Executive Director,2024-03-05,2024-03-05,1,Hovan Baghdassarian 
Howard Albrect,Member of Parliament,2015-04-01,2015-04-01,1,Howard Albrect
Howard Alper,Chair,2008-07-10,2015-03-24,24,Howard Alper
Howard Anglin,Chief of Staff,2011-02-24,2015-10-15,86,"HOWARD ANGLIN, Howard Anglin, Howard Englin, howard anglin"
Howard Greene,Assistant Deputy Minister,2009-07-16,2009-07-16,1,Howard Greene
Howard Jeff,Policy Advisor,2011-02-23,2011-02-23,1,Howard Jeff
Howard Migie,Special Advisor,2009-07-08,2009-07-08,3,Howard Migie
Howard Njoo,Deputy Chief Public Health Officer,2010-10-13,2022-12-09,18,"Dr. Howard  Njoo, Dr. Howard Njoo, HOWARD NJOO, Howard Njoo, howard njoo"
Howard Pike,"Manager, Operations",2012-05-10,2012-05-10,1,Howard Pike
Howard Sapers,Corrections Advisor,2016-06-06,2016-11-24,2,Howard Sapers
Howard Wetston,Senator,2017-02-14,2022-02-01,74,"Howard Weston, Howard Wetson, Howard Wetston, Howard Wetston, C.M., Q.C., Senator Howard Wetston"
Howard Wong,Director,2022-12-15,2023-06-13,3,"Howard Wong, Howard Wong "
Hozai Zurmati,Policy Advisor,2025-01-16,2025-01-16,1,Hozai Zurmati
Huard Ryan,Executive Director,2022-07-26,2022-07-26,1,Huard Ryan
Hubbs Jamey,Assistant Superintendent,2018-07-10,2018-07-10,1,Hubbs Jamey
Hubert Drolet,Team Leader,2016-12-07,2017-03-28,2,Hubert Drolet
Hubert Lacroix,President and Chief Executive Officer,2014-05-14,2014-05-14,1,Hubert Lacroix
Hubert Laferriere,"Director, Strategic Management Division",2019-01-14,2019-01-14,1,Hubert Laferriere
Hubert Lussier,Assistant Deputy Minister,2010-05-19,2018-03-27,75,"Herbert Lussier, Hubert Lussier"
Hubert Pichet,Policy Advisor,2009-03-10,2009-03-10,1,Hubert Pichet
Hubert Saindon,Departmental Liaison,2014-08-26,2023-02-03,3,Hubert Saindon
Hubert Villeneuve,Senior Policy Advisor,2023-12-11,2024-01-09,2,Hubert Villeneuve
Hugh Adsett,Deputy Legal Advisor and Director General,2016-11-01,2016-11-02,2,Hugh Adsett
Hugh Cheetham,General Counsel,2016-01-22,2016-01-22,4,Hugh Cheetham
Hugh Hicks,"Manager, Economic Development",2017-12-19,2018-12-12,8,"Hugh Hicks, hugh hicks"
Hugh Jones,Intern,2021-07-23,2021-07-23,2,Hugh Jones
Hugh Langley,"Coordinator, Scientific Programs",2016-12-14,2022-06-15,2,Hugh Langley
Hugh Pouliot,Staffer,2014-10-03,2016-05-17,3,Hugh Pouliot
Hugh Robertson,Director General,2020-11-13,2020-11-13,1,Hugh Robertson
Hugh Segal,Senator,2010-10-05,2014-05-27,24,"Hon. Hugh Segal, Hugh Segal"
Hughe Vaillancourt,"Chief of Finance, Payments",2016-05-03,2016-05-03,1,Hughe Vaillancourt
Hughes Carol,Member of Parliament,2017-02-01,2017-02-01,1,Hughes Carol
Hughes Morand,Deputy Director,2020-09-28,2020-09-28,1,Hughes Morand
Hughes St-pierre,Chief Financial Officer and Comptroller,2020-11-02,2020-11-02,1,Hughes St-Pierre
Hughes Vaillancourt,"Director, Payment Policy",2015-09-10,2018-06-26,5,Hughes Vaillancourt
Hugo Alvarez,Press Secretary and Communications Advisor,2024-05-01,2024-05-01,1,Hugo Alvarez
Hugo Berthiaume,Staffer,2018-10-24,2018-12-11,6,Hugo Berthiaume
Hugo Berthiaume Berthiaume,Parliamentary Secretary,2021-03-17,2021-03-17,1,Hugo Berthiaume Berthiaume
Hugo Fontaine,Member's Assistant,2012-05-29,2014-09-24,6,Hugo Fontaine
Hugo Gherbavaz,Environmental Assessment Advisor,2013-11-29,2014-11-18,2,"Hugo Gherbavaz, Hugo Gherbavez"
Hugo Hamel,Acting Manager,2021-01-26,2021-01-26,1,Hugo Hamel
Hugo Lalonde,Senior Director,2024-11-26,2024-11-26,1,Hugo Lalonde
Hugo Morand,Deputy Director,2020-07-24,2021-03-09,3,Hugo Morand
Hugo Page,Assistant Commissioner and Chief Financial Officer,2022-06-29,2024-02-16,4,Hugo Page
Hugo Paquette,Staffer,2016-10-13,2016-10-13,1,Hugo Paquette
Hugo Robillard,Senior Program Engineer,2024-05-29,2024-05-29,2,Hugo Robillard
Hugues Gilbert,"Director, Policy and External Relations",2009-01-12,2009-03-12,2,Hugues Gilbert
Hugues Leroux,Trade Officer,2009-02-18,2014-11-10,3,Hugues Leroux
Hugues Vaillancourt,Director General,2016-03-31,2024-10-21,43,"Hugues Vaillaincourt, Hugues Vaillancourt, Hugues Villancourt, hugues vaillancourt"
Huguette Beaupre,Program Manager,2011-05-19,2011-10-13,2,Huguette Beaupré
Huguette Labelle,"Independent Advisory Board, Senate Appointment",2018-05-29,2018-06-18,2,Huguette Labelle
Hui Hang,"Director of Operations, Western Operations",2024-08-01,2024-08-28,2,Hui Hang
Hui Peng,Senior Program Engineer,2018-10-10,2018-10-10,1,Hui Peng
Hujaleh Hersi,Policy Advisor,2016-02-23,2017-12-08,3,"Hajaleh Hersi, Hujaleh Hersi"
Humayun Soomro,Economist,2019-08-13,2019-08-13,1,Humayun Soomro
Humna Shaikh,Parliamentary Secretary,2018-03-29,2020-07-03,4,Humna Shaikh
Hunter Lindsay,Ontario Regional Desk,2016-10-25,2016-10-25,1,Hunter Lindsay
Hunter Tootoo,Member of Parliament,2015-11-17,2019-05-07,69,"Hon. Hunter Tootoo, Hunter Too Too, Hunter TooToo, Hunter Tootoo, hunter tootoo, the Honourable Hunter Tootoo"
Huntley Johnston,Permits Officer,2024-02-23,2024-02-23,1,Huntley Johnston
Hurl David,"Policy Advisor, Opposition Research",2013-05-14,2013-05-14,1,Hurl David
Hursh Jaswal,Chief of Staff,2012-02-22,2023-02-10,52,Hursh Jaswal
Husain Aboghodieh,Policy Advisor,2021-12-06,2023-05-30,72,"Husain  Aboghodieh, Husain Aboghodieh, Husain Aboghodieh , Hussain  Aboghodieh, Hussain Aboghodieh"
Hussey Richard,Director,2019-10-11,2019-10-11,1,Hussey Richard
Huzaif Qaisar,"Special Assistant, Communications",2022-10-17,2024-01-18,5,Huzaif Qaisar
Hyon Ju Yi,Trade Commissioner,2023-01-30,2024-08-21,4,"Hyon Ju Li, Hyon Ju Yi, Hyonju YI"
Patty Hajdu,Minister,2018-05-01,2022-10-19,2,"Hajdu Patricia, Hajdu Patty"
